pair	sample_index	target	direction	ref_pred	cmp_pred	ref_conf	cmp_conf	ref_true_prob	cmp_true_prob	true_prob_delta	ref_margin	cmp_margin
2cx_vs_plain	47162	405	improved	628	405	0.21582788228988647	0.653468132019043	0.1235593855381012	0.653468132019043	0.5299087762832642	0.5577592849731445	2.849292278289795
2cx_vs_plain	32416	47	improved	44	47	0.5012425184249878	0.6963702440261841	0.1680588573217392	0.6963702440261841	0.5283113718032837	1.092775821685791	2.6573314666748047
2cx_vs_plain	19656	712	improved	845	712	0.692435085773468	0.7423200011253357	0.21519708633422852	0.7423200011253357	0.5271229147911072	1.1686601638793945	1.644007682800293
2cx_vs_plain	21134	864	regressed	864	407	0.6263197064399719	0.6567942500114441	0.6263197064399719	0.10499736666679382	-0.5213223695755005	1.6347990036010742	1.8334355354309082
2cx_vs_plain	33022	447	regressed	447	976	0.6626803874969482	0.345314621925354	0.6626803874969482	0.14355695247650146	-0.5191234350204468	2.434427261352539	0.8777241706848145
2cx_vs_plain	27748	11	improved	303	11	0.3997010290622711	0.7901857495307922	0.27486366033554077	0.7901857495307922	0.5153220891952515	0.37444162368774414	2.850836753845215
2cx_vs_plain	44846	216	improved	257	216	0.2781001031398773	0.7776277661323547	0.26592347025871277	0.7776277661323547	0.5117043256759644	0.04477262496948242	3.1330504417419434
2cx_vs_plain	49	830	improved	728	830	0.12639039754867554	0.5684375166893005	0.05691586062312126	0.5684375166893005	0.5115216374397278	0.2751345634460449	2.577503204345703
2cx_vs_plain	46430	238	regressed	238	240	0.7704877853393555	0.5084794163703918	0.7704877853393555	0.26114025712013245	-0.5093475580215454	2.146137237548828	0.6663670539855957
2cx_vs_plain	18524	964	regressed	964	931	0.7003129720687866	0.5282061100006104	0.7003129720687866	0.19213394820690155	-0.5081790089607239	1.7700018882751465	1.011293888092041
2cx_vs_plain	15263	171	improved	178	171	0.6163250803947449	0.5571601986885071	0.04918265715241432	0.5571601986885071	0.5079775452613831	2.528233528137207	2.1597375869750977
2cx_vs_plain	33069	812	improved	404	812	0.5851024985313416	0.5727332234382629	0.06530727446079254	0.5727332234382629	0.5074259638786316	2.192683696746826	2.0571541786193848
2cx_vs_plain	29847	697	regressed	697	655	0.6242386102676392	0.18569228053092957	0.6242386102676392	0.11756652593612671	-0.5066720843315125	3.136915683746338	0.45708656311035156
2cx_vs_plain	9244	822	improved	808	822	0.51051265001297	0.6492183208465576	0.14289450645446777	0.6492183208465576	0.5063238143920898	1.2733087539672852	2.3203649520874023
2cx_vs_plain	33419	793	improved	808	793	0.5898297429084778	0.8089298009872437	0.302844762802124	0.8089298009872437	0.5060850381851196	0.6666135787963867	2.176952362060547
2cx_vs_plain	24181	467	improved	778	467	0.5878605842590332	0.753990113735199	0.24997727572917938	0.753990113735199	0.5040128231048584	0.8551197052001953	2.2695422172546387
2cx_vs_plain	49272	75	improved	310	75	0.3209936320781708	0.6312001943588257	0.12892629206180573	0.6312001943588257	0.5022739171981812	0.9121804237365723	1.2133588790893555
2cx_vs_plain	1327	270	improved	296	270	0.6156233549118042	0.6833894848823547	0.18202920258045197	0.6833894848823547	0.501360297203064	1.218468189239502	1.5937490463256836
2cx_vs_plain	35221	457	regressed	457	761	0.6853921413421631	0.3662046194076538	0.6853921413421631	0.1845788061618805	-0.500813364982605	2.2525434494018555	0.6851158142089844
2cx_vs_plain	27612	697	improved	614	697	0.7127649188041687	0.6770537495613098	0.17672917246818542	0.6770537495613098	0.5003246068954468	1.3945331573486328	1.2932729721069336
2cx_vs_plain	43421	498	regressed	498	762	0.6668086647987366	0.22670972347259521	0.6668086647987366	0.16723287105560303	-0.49957579374313354	2.1193270683288574	0.20458316802978516
2cx_vs_plain	41261	351	improved	352	351	0.5183478593826294	0.6945523023605347	0.1962481290102005	0.6945523023605347	0.49830418825149536	0.9712667465209961	1.7785329818725586
2cx_vs_plain	27392	830	improved	652	830	0.7272243499755859	0.6034597158432007	0.10564924031496048	0.6034597158432007	0.4978104829788208	1.9291105270385742	1.1020946502685547
2cx_vs_plain	22216	82	regressed	82	21	0.5712903141975403	0.7589905261993408	0.5712903141975403	0.07451192289590836	-0.4967783987522125	1.2733149528503418	2.3210301399230957
2cx_vs_plain	42194	838	improved	419	838	0.40878424048423767	0.6990522742271423	0.2060876339673996	0.6990522742271423	0.49296462535858154	0.6848859786987305	2.283461093902588
2cx_vs_plain	2701	141	regressed	141	142	0.7190718650817871	0.2634499669075012	0.7190718650817871	0.22721131145954132	-0.491860568523407	3.1339430809020996	0.14798307418823242
2cx_vs_plain	16975	729	regressed	729	446	0.6040675044059753	0.27168869972229004	0.6040675044059753	0.1137271448969841	-0.49034035205841064	1.8880195617675781	0.16493797302246094
2cx_vs_plain	47479	501	improved	841	501	0.7107270956039429	0.6637389659881592	0.1735803484916687	0.6637389659881592	0.4901586174964905	1.4096479415893555	0.9654254913330078
2cx_vs_plain	39905	629	improved	626	629	0.32961976528167725	0.80781090259552	0.3181307911872864	0.80781090259552	0.48968011140823364	0.0354771614074707	3.839538097381592
2cx_vs_plain	5865	183	improved	265	183	0.5409766435623169	0.5342400670051575	0.046558354049921036	0.5342400670051575	0.48768171668052673	0.781916618347168	0.8436985015869141
2cx_vs_plain	19078	521	improved	965	521	0.6164628267288208	0.6503509283065796	0.1634698212146759	0.6503509283065796	0.4868811070919037	1.3273696899414062	1.9531097412109375
2cx_vs_plain	43100	415	improved	443	415	0.7457720637321472	0.6339377164840698	0.14747147262096405	0.6339377164840698	0.4864662289619446	1.6207852363586426	1.1294269561767578
2cx_vs_plain	35122	999	regressed	999	617	0.6841804385185242	0.4771943986415863	0.6841804385185242	0.20187094807624817	-0.482309490442276	1.8274316787719727	0.860295295715332
2cx_vs_plain	31837	467	regressed	467	766	0.6848469376564026	0.43150606751441956	0.6848469376564026	0.20610910654067993	-0.47873783111572266	2.0447492599487305	0.7388758659362793
2cx_vs_plain	40754	284	improved	174	284	0.3550855815410614	0.8108590245246887	0.33244019746780396	0.8108590245246887	0.47841882705688477	0.06589889526367188	3.3397302627563477
2cx_vs_plain	35098	209	improved	225	209	0.540744423866272	0.8149948716163635	0.3386261761188507	0.8149948716163635	0.4763686954975128	0.4680500030517578	3.1249709129333496
2cx_vs_plain	14736	558	improved	764	558	0.6417055130004883	0.5941594839096069	0.12248080968856812	0.5941594839096069	0.4716786742210388	1.656175136566162	1.0303325653076172
2cx_vs_plain	24498	880	regressed	880	840	0.6221845149993896	0.4004010260105133	0.6221845149993896	0.15723392367362976	-0.4649505913257599	1.7528376579284668	0.9347319602966309
2cx_vs_plain	199	830	improved	791	830	0.5247607231140137	0.6437225341796875	0.18000517785549164	0.6437225341796875	0.46371734142303467	1.0699567794799805	1.8678321838378906
2cx_vs_plain	10971	630	improved	703	630	0.6479154229164124	0.6635794043540955	0.20081517100334167	0.6635794043540955	0.4627642333507538	1.1713752746582031	0.8912878036499023
2cx_vs_plain	28936	824	improved	885	824	0.4052811563014984	0.8052866458892822	0.34395718574523926	0.8052866458892822	0.46132946014404297	0.1640639305114746	2.1170811653137207
2cx_vs_plain	42384	151	improved	172	151	0.37582817673683167	0.8016970157623291	0.3405342996120453	0.8016970157623291	0.4611627161502838	0.09861612319946289	4.119311332702637
2cx_vs_plain	46516	200	regressed	200	226	0.699830949306488	0.5703175663948059	0.699830949306488	0.2407362014055252	-0.459094762802124	1.3249726295471191	0.8624916076660156
2cx_vs_plain	46441	38	improved	28	38	0.37707024812698364	0.6152302026748657	0.15626929700374603	0.6152302026748657	0.4589608907699585	0.8808507919311523	2.1186633110046387
2cx_vs_plain	6488	334	improved	360	334	0.3705233931541443	0.6752783060073853	0.21733734011650085	0.6752783060073853	0.4579409658908844	0.5334658622741699	1.8722667694091797
2cx_vs_plain	42081	965	improved	928	965	0.47234833240509033	0.7938826680183411	0.3390562832355499	0.7938826680183411	0.45482638478279114	0.33155059814453125	1.7940177917480469
2cx_vs_plain	12278	426	improved	892	426	0.39265331625938416	0.6770663857460022	0.22422383725643158	0.6770663857460022	0.4528425335884094	0.5602822303771973	1.752336025238037
2cx_vs_plain	47312	38	improved	397	38	0.4349927008152008	0.8424504995346069	0.3916284143924713	0.8424504995346069	0.4508220851421356	0.10501575469970703	3.050652503967285
2cx_vs_plain	28470	913	regressed	913	724	0.6420689225196838	0.6573674082756042	0.6420689225196838	0.19222058355808258	-0.44984835386276245	1.1452083587646484	1.2295994758605957
2cx_vs_plain	15565	494	regressed	494	653	0.48088401556015015	0.6000750660896301	0.48088401556015015	0.032806992530822754	-0.4480770230293274	1.4422345161437988	2.317573070526123
2cx_vs_plain	6074	366	regressed	366	294	0.6076944470405579	0.40586787462234497	0.6076944470405579	0.16116604208946228	-0.4465284049510956	1.9514427185058594	0.9235925674438477
2cx_vs_plain	3422	792	regressed	792	734	0.6037465929985046	0.4553804099559784	0.6037465929985046	0.15774106979370117	-0.44600552320480347	1.2213349342346191	1.060178279876709
2cx_vs_plain	23250	903	improved	221	903	0.41913968324661255	0.7002548575401306	0.2543013095855713	0.7002548575401306	0.4459535479545593	0.49968433380126953	2.218991279602051
2cx_vs_plain	11642	23	regressed	23	84	0.5138515830039978	0.7042277455329895	0.5138515830039978	0.068205825984478	-0.4456457495689392	0.7279601097106934	2.3345718383789062
2cx_vs_plain	15754	84	improved	136	84	0.40304163098335266	0.820986270904541	0.375794917345047	0.820986270904541	0.445191353559494	0.06999635696411133	2.430466651916504
2cx_vs_plain	34796	468	regressed	468	436	0.6874045729637146	0.4015054404735565	0.6874045729637146	0.24262869358062744	-0.44477587938308716	1.9958000183105469	0.5036888122558594
2cx_vs_plain	17805	392	regressed	392	390	0.4814617335796356	0.8065539598464966	0.4814617335796356	0.038331884890794754	-0.44312983751296997	0.9530830383300781	3.0464887619018555
2cx_vs_plain	45285	134	improved	99	134	0.6379287838935852	0.6423439979553223	0.20195260643959045	0.6423439979553223	0.4403913915157318	1.150193691253662	0.9750385284423828
2cx_vs_plain	34217	314	improved	118	314	0.20345765352249146	0.48826873302459717	0.05252163112163544	0.48826873302459717	0.43574708700180054	0.4354524612426758	1.5815248489379883
2cx_vs_plain	17818	630	regressed	630	514	0.7103444337844849	0.33710145950317383	0.7103444337844849	0.27530086040496826	-0.4350435733795166	2.266267776489258	0.20251941680908203
2cx_vs_plain	36292	88	regressed	88	21	0.7343840599060059	0.41717061400413513	0.7343840599060059	0.2993588149547577	-0.43502524495124817	2.387007236480713	0.33185243606567383
2cx_vs_plain	25325	822	improved	112	822	0.4829382300376892	0.6069072484970093	0.1744503527879715	0.6069072484970093	0.432456910610199	1.0182485580444336	2.356212615966797
2cx_vs_plain	44909	18	improved	19	18	0.5882660150527954	0.6702955365180969	0.2391783893108368	0.6702955365180969	0.43111714720726013	0.8999695777893066	1.2242865562438965
2cx_vs_plain	47324	856	improved	634	856	0.7733719944953918	0.4806634783744812	0.05223315954208374	0.4806634783744812	0.42843031883239746	2.695042610168457	0.5859894752502441
2cx_vs_plain	46168	107	improved	574	107	0.2294585406780243	0.6131827235221863	0.18510591983795166	0.6131827235221863	0.4280768036842346	0.21479415893554688	1.4107036590576172
2cx_vs_plain	32456	261	improved	174	261	0.6950461864471436	0.6442328095436096	0.21756255626678467	0.6442328095436096	0.42667025327682495	1.161491870880127	0.9314260482788086
2cx_vs_plain	9564	512	improved	673	512	0.4001156985759735	0.7019809484481812	0.27548739314079285	0.7019809484481812	0.4264935553073883	0.3732118606567383	2.3767242431640625
2cx_vs_plain	31883	459	improved	684	459	0.5749765038490295	0.6699373126029968	0.2449696809053421	0.6699373126029968	0.4249676465988159	0.8531947135925293	1.271615982055664
2cx_vs_plain	24462	593	improved	650	593	0.42181408405303955	0.7039791941642761	0.27915728092193604	0.7039791941642761	0.4248219132423401	0.41278934478759766	1.6810011863708496
2cx_vs_plain	44910	66	improved	49	66	0.2704731523990631	0.6368856430053711	0.2143823206424713	0.6368856430053711	0.4225033223628998	0.23241186141967773	1.4223670959472656
2cx_vs_plain	39075	824	improved	533	824	0.4353945851325989	0.7567211985588074	0.33438190817832947	0.7567211985588074	0.4223392903804779	0.26396894454956055	2.142380714416504
2cx_vs_plain	25056	580	regressed	580	738	0.7128125429153442	0.5130224823951721	0.7128125429153442	0.2923024892807007	-0.42051005363464355	1.593337059020996	0.562530517578125
2cx_vs_plain	49249	961	improved	6	961	0.40618306398391724	0.7206016182899475	0.3018316328525543	0.7206016182899475	0.4187699854373932	0.2969346046447754	2.2342467308044434
2cx_vs_plain	753	44	regressed	44	60	0.7274385690689087	0.33703574538230896	0.7274385690689087	0.3092153072357178	-0.4182232618331909	2.6329574584960938	0.086151123046875
2cx_vs_plain	35320	788	regressed	788	454	0.6444188952445984	0.3483912944793701	0.6444188952445984	0.2300516664981842	-0.4143672287464142	2.1666836738586426	0.4150223731994629
2cx_vs_plain	6626	148	improved	147	148	0.6681403517723083	0.6414784789085388	0.2276008576154709	0.6414784789085388	0.41387760639190674	1.0769047737121582	0.9236435890197754
2cx_vs_plain	5567	312	regressed	312	600	0.509019136428833	0.19134201109409332	0.509019136428833	0.09583354741334915	-0.41318559646606445	1.5896921157836914	0.30373668670654297
2cx_vs_plain	47397	293	improved	288	293	0.4727458357810974	0.7559781670570374	0.34288060665130615	0.7559781670570374	0.4130975604057312	0.32117557525634766	1.9595708847045898
2cx_vs_plain	32833	355	regressed	355	9	0.5342453122138977	0.6383211612701416	0.5342453122138977	0.12126464396715164	-0.41298067569732666	1.1207785606384277	1.6608662605285645
2cx_vs_plain	28458	559	improved	532	559	0.46483543515205383	0.7576004266738892	0.34549272060394287	0.7576004266738892	0.4121077060699463	0.29671192169189453	1.6721782684326172
2cx_vs_plain	13070	671	regressed	671	518	0.6843122839927673	0.5664888024330139	0.6843122839927673	0.27271097898483276	-0.41160130500793457	1.3003854751586914	0.7310447692871094
2cx_vs_plain	22226	17	regressed	17	14	0.7814162373542786	0.4250882863998413	0.7814162373542786	0.37040212750434875	-0.4110141098499298	2.362034797668457	0.13770771026611328
2cx_vs_plain	42763	553	regressed	553	559	0.5200483202934265	0.43515926599502563	0.5200483202934265	0.11016681790351868	-0.40988150238990784	1.2824296951293945	1.2696032524108887
2cx_vs_plain	4126	239	improved	238	239	0.33899906277656555	0.7470247149467468	0.33717480301856995	0.7470247149467468	0.4098499119281769	0.0053958892822265625	2.7349390983581543
2cx_vs_plain	33573	818	improved	729	818	0.26681944727897644	0.4627876281738281	0.0535573735833168	0.4627876281738281	0.4092302620410919	1.4692978858947754	2.644071578979492
2cx_vs_plain	14075	658	regressed	658	806	0.8253549933433533	0.4302631914615631	0.8253549933433533	0.4162715971469879	-0.40908339619636536	2.56141996383667	0.033059120178222656
2cx_vs_plain	37461	147	improved	139	147	0.32218173146247864	0.4314061403274536	0.024207012727856636	0.4314061403274536	0.40719911456108093	1.634955883026123	1.1610255241394043
2cx_vs_plain	24990	282	regressed	282	285	0.5712915658950806	0.34754613041877747	0.5712915658950806	0.16461732983589172	-0.40667423605918884	1.2216510772705078	0.7472739219665527
2cx_vs_plain	40176	11	regressed	11	10	0.6635538339614868	0.6104758977890015	0.6635538339614868	0.2574206590652466	-0.40613317489624023	1.386373519897461	0.8635272979736328
2cx_vs_plain	45100	347	improved	342	347	0.6404150128364563	0.5225204229354858	0.11742520332336426	0.5225204229354858	0.4050952196121216	1.696314811706543	0.6786360740661621
2cx_vs_plain	13047	489	improved	829	489	0.2732667326927185	0.5313066244125366	0.12688526511192322	0.5313066244125366	0.4044213593006134	0.7671651840209961	2.788442611694336
2cx_vs_plain	41751	693	regressed	693	421	0.4802370071411133	0.8981202840805054	0.4802370071411133	0.07687243819236755	-0.4033645689487457	0.04180431365966797	2.4581565856933594
2cx_vs_plain	31039	218	improved	215	218	0.5510911345481873	0.7150808572769165	0.3127575218677521	0.7150808572769165	0.40232333540916443	0.566472053527832	1.6209383010864258
2cx_vs_plain	21390	253	improved	173	253	0.4268701374530792	0.602627694606781	0.20382799208164215	0.602627694606781	0.39879971742630005	0.7392034530639648	1.5109591484069824
2cx_vs_plain	24568	81	regressed	81	82	0.4852086305618286	0.5561757683753967	0.4852086305618286	0.08662423491477966	-0.39858439564704895	0.6400318145751953	1.8595046997070312
2cx_vs_plain	44202	774	regressed	774	770	0.6459367275238037	0.3824704587459564	0.6459367275238037	0.24855603277683258	-0.3973807096481323	2.0371928215026855	0.4309830665588379
2cx_vs_plain	36522	791	regressed	791	566	0.6322404742240906	0.2388213574886322	0.6322404742240906	0.2364516407251358	-0.39578884840011597	2.146397113800049	0.009972095489501953
2cx_vs_plain	6734	812	improved	744	812	0.3565349578857422	0.6002348065376282	0.20778252184391022	0.6002348065376282	0.39245229959487915	0.3450765609741211	1.7102527618408203
2cx_vs_plain	22937	865	regressed	865	526	0.5386810302734375	0.1718152016401291	0.5386810302734375	0.14791592955589294	-0.39076510071754456	1.9119524955749512	0.14977550506591797
2cx_vs_plain	31563	44	regressed	44	41	0.8267568945884705	0.46591994166374207	0.8267568945884705	0.43651533126831055	-0.3902415633201599	2.0597448348999023	0.06519031524658203
2cx_vs_plain	14480	21	improved	18	21	0.5459930896759033	0.4762091040611267	0.08630935102701187	0.4762091040611267	0.38989976048469543	1.8446683883666992	1.1158618927001953
2cx_vs_plain	486	165	improved	163	165	0.5485368371009827	0.6384267210960388	0.25037848949432373	0.6384267210960388	0.3880482316017151	0.7842807769775391	1.1842193603515625
2cx_vs_plain	45224	715	regressed	715	491	0.42386555671691895	0.07715814560651779	0.42386555671691895	0.03610459342598915	-0.3877609670162201	1.1653318405151367	0.2122502326965332
2cx_vs_plain	35583	389	improved	391	389	0.4376561939716339	0.6201818585395813	0.23268575966358185	0.6201818585395813	0.38749611377716064	0.6317448616027832	1.4618349075317383
2cx_vs_plain	41924	524	improved	461	524	0.15314483642578125	0.5185332894325256	0.13156042993068695	0.5185332894325256	0.3869728446006775	0.1519179344177246	1.2540626525878906
2cx_vs_plain	43784	379	improved	295	379	0.2608588635921478	0.641653299331665	0.2569926083087921	0.641653299331665	0.3846606910228729	0.01493215560913086	2.1413979530334473
2cx_vs_plain	20138	529	regressed	529	696	0.6535881757736206	0.42201507091522217	0.6535881757736206	0.2698136568069458	-0.3837745189666748	1.7088603973388672	0.4473094940185547
2cx_vs_plain	1364	159	regressed	159	168	0.7277429103851318	0.5061690807342529	0.7277429103851318	0.34516170620918274	-0.3825812041759491	1.58622407913208	0.3828577995300293
2cx_vs_plain	34661	872	improved	840	872	0.36096373200416565	0.6033478379249573	0.22281722724437714	0.6033478379249573	0.38053059577941895	0.4824256896972656	1.0489177703857422
2cx_vs_plain	10175	553	regressed	553	772	0.4593517780303955	0.3209821283817291	0.4593517780303955	0.07890656590461731	-0.3804452121257782	2.204887866973877	1.403120994567871
2cx_vs_plain	14256	182	improved	185	182	0.5004309415817261	0.6777740716934204	0.2975495457649231	0.6777740716934204	0.3802245259284973	0.5198888778686523	1.0430192947387695
2cx_vs_plain	8478	549	regressed	549	692	0.5800614356994629	0.2745516300201416	0.5800614356994629	0.20007306337356567	-0.3799883723258972	1.6213140487670898	0.31645679473876953
2cx_vs_plain	10366	834	improved	457	834	0.24383559823036194	0.5815850496292114	0.20196223258972168	0.5815850496292114	0.37962281703948975	0.1884136199951172	1.0174388885498047
2cx_vs_plain	6094	444	regressed	444	870	0.670784056186676	0.4416601359844208	0.670784056186676	0.29134005308151245	-0.3794440031051636	1.7714920043945312	0.4160494804382324
2cx_vs_plain	46627	124	improved	122	124	0.4979080855846405	0.7583427429199219	0.37902340292930603	0.7583427429199219	0.37931933999061584	0.27281761169433594	1.7902674674987793
2cx_vs_plain	10560	462	improved	696	462	0.6043285131454468	0.6561928391456604	0.27693796157836914	0.6561928391456604	0.37925487756729126	0.7803244590759277	0.9699811935424805
2cx_vs_plain	23325	658	regressed	658	474	0.564082682132721	0.37315094470977783	0.564082682132721	0.18506810069084167	-0.3790145814418793	1.1424574851989746	0.47962474822998047
2cx_vs_plain	5252	478	improved	549	478	0.23998905718326569	0.5515748858451843	0.17269845306873322	0.5515748858451843	0.3788764476776123	0.17306137084960938	1.1255731582641602
2cx_vs_plain	46040	403	regressed	403	895	0.6721872091293335	0.6733640432357788	0.6721872091293335	0.2933109700679779	-0.3788762390613556	0.8576288223266602	0.8310527801513672
2cx_vs_plain	9394	140	regressed	140	139	0.7045971155166626	0.5822727084159851	0.7045971155166626	0.3269694745540619	-0.3776276409626007	1.1098289489746094	0.5770721435546875
2cx_vs_plain	17120	862	improved	608	862	0.08247927576303482	0.45325222611427307	0.07605208456516266	0.45325222611427307	0.3772001266479492	0.0749053955078125	2.9499077796936035
2cx_vs_plain	48977	356	improved	357	356	0.27251502871513367	0.6150658130645752	0.23788972198963165	0.6150658130645752	0.37717610597610474	0.13588666915893555	1.738739013671875
2cx_vs_plain	5160	587	regressed	587	784	0.724892258644104	0.4742906093597412	0.724892258644104	0.3500746488571167	-0.3748176097869873	1.5711259841918945	0.30367374420166016
2cx_vs_plain	33444	174	improved	195	174	0.414787232875824	0.4283216595649719	0.05363823100924492	0.4283216595649719	0.3746834397315979	1.5278234481811523	1.419710636138916
2cx_vs_plain	21257	26	regressed	26	32	0.46361243724823	0.4601097106933594	0.46361243724823	0.08983223140239716	-0.37378019094467163	1.1472468376159668	1.6335210800170898
2cx_vs_plain	31411	193	improved	196	193	0.49867814779281616	0.6908931136131287	0.31738564372062683	0.6908931136131287	0.37350746989250183	0.45184326171875	1.6111011505126953
2cx_vs_plain	19482	225	improved	235	225	0.37628015875816345	0.6202089190483093	0.24705277383327484	0.6202089190483093	0.3731561303138733	0.4207320213317871	1.767268180847168
2cx_vs_plain	27934	869	improved	617	869	0.3559388518333435	0.5417399406433105	0.16928818821907043	0.5417399406433105	0.3724517524242401	0.7431564331054688	1.5717535018920898
2cx_vs_plain	17728	489	regressed	489	287	0.4839572310447693	0.6425901055335999	0.4839572310447693	0.11229024827480316	-0.37166696786880493	0.7549781799316406	1.744420051574707
2cx_vs_plain	18035	40	improved	311	40	0.37160661816596985	0.5412050485610962	0.17010681331157684	0.5412050485610962	0.37109822034835815	0.3470339775085449	1.37614107131958
2cx_vs_plain	4593	306	improved	302	306	0.49170562624931335	0.4930570423603058	0.12232933193445206	0.4930570423603058	0.3707277178764343	1.3911633491516113	0.8269648551940918
2cx_vs_plain	33402	199	regressed	199	219	0.43721672892570496	0.6343822479248047	0.43721672892570496	0.0672362893819809	-0.36998045444488525	0.8179502487182617	2.111645221710205
2cx_vs_plain	45253	760	regressed	760	550	0.6885383725166321	0.5152860879898071	0.6885383725166321	0.3192754089832306	-0.3692629635334015	1.3964533805847168	0.478668212890625
2cx_vs_plain	19516	789	regressed	789	421	0.44680070877075195	0.5552411079406738	0.44680070877075195	0.07762524485588074	-0.3691754639148712	1.094888687133789	1.9675097465515137
2cx_vs_plain	34023	456	regressed	456	776	0.5446166396141052	0.607826828956604	0.5446166396141052	0.17601297795772552	-0.3686036467552185	1.8802800178527832	1.2393321990966797
2cx_vs_plain	33643	506	regressed	506	117	0.6518033742904663	0.40960440039634705	0.6518033742904663	0.28374385833740234	-0.36805951595306396	1.539219856262207	0.36711978912353516
2cx_vs_plain	31670	518	improved	671	518	0.5719661116600037	0.6014929413795471	0.23391184210777283	0.6014929413795471	0.3675810992717743	0.8941354751586914	1.2935452461242676
2cx_vs_plain	32855	21	improved	23	21	0.3585062623023987	0.7114679217338562	0.34425416588783264	0.7114679217338562	0.36721375584602356	0.04056596755981445	2.3971118927001953
2cx_vs_plain	39269	898	improved	970	898	0.22872386872768402	0.4517347514629364	0.08536645025014877	0.4517347514629364	0.36636829376220703	0.9855623245239258	1.264897346496582
2cx_vs_plain	14975	200	regressed	200	226	0.49395591020584106	0.7292549014091492	0.49395591020584106	0.1283205896615982	-0.36563533544540405	0.13747310638427734	1.7374916076660156
2cx_vs_plain	40522	132	regressed	132	129	0.6395230889320374	0.5517643094062805	0.6395230889320374	0.2756337821483612	-0.36388930678367615	0.8997230529785156	0.6940479278564453
2cx_vs_plain	41319	785	regressed	785	772	0.5584908723831177	0.2859901189804077	0.5584908723831177	0.19516757130622864	-0.36332330107688904	1.8058242797851562	0.3820986747741699
2cx_vs_plain	4542	529	regressed	529	728	0.5325986742973328	0.4243013262748718	0.5325986742973328	0.16962166130542755	-0.3629770278930664	1.1453957557678223	0.9168734550476074
2cx_vs_plain	10150	622	regressed	622	878	0.5297735929489136	0.507993757724762	0.5297735929489136	0.16690512001514435	-0.3628684878349304	2.3653340339660645	1.1130437850952148
2cx_vs_plain	34255	285	improved	283	285	0.42636194825172424	0.5324718356132507	0.16968347132205963	0.5324718356132507	0.3627883791923523	0.921353816986084	2.266453266143799
