pair	sample_index	target	direction	ref_pred	cmp_pred	ref_conf	cmp_conf	ref_true_prob	cmp_true_prob	true_prob_delta	ref_margin	cmp_margin
best250_vs_ckpt10	12964	593	improved	513	593	0.5344036817550659	0.5774803161621094	0.19155526161193848	0.5774803161621094	0.3859250545501709	1.025975227355957	0.7871322631835938
best250_vs_ckpt10	31654	838	regressed	838	648	0.5993281602859497	0.4885459840297699	0.5993281602859497	0.2204086184501648	-0.3789195418357849	1.2670230865478516	0.7959504127502441
best250_vs_ckpt10	24597	456	regressed	456	875	0.7426791191101074	0.37489333748817444	0.7426791191101074	0.36610400676727295	-0.3765751123428345	2.1636481285095215	0.023724079132080078
best250_vs_ckpt10	18646	153	improved	229	153	0.6409441232681274	0.4499393403530121	0.07446534186601639	0.4499393403530121	0.3754740059375763	2.1526083946228027	1.3162736892700195
best250_vs_ckpt10	46650	764	improved	889	764	0.4061681926250458	0.4321526288986206	0.06033439189195633	0.4321526288986206	0.3718182444572449	1.2707901000976562	0.8738918304443359
best250_vs_ckpt10	37351	757	regressed	757	812	0.5140620470046997	0.23999004065990448	0.5140620470046997	0.14388900995254517	-0.37017303705215454	1.7756175994873047	0.5115551948547363
best250_vs_ckpt10	18965	931	regressed	931	930	0.6850945949554443	0.4011228382587433	0.6850945949554443	0.3171176612377167	-0.36797693371772766	1.640249252319336	0.23499488830566406
best250_vs_ckpt10	28725	487	improved	626	487	0.31551188230514526	0.5129876136779785	0.146848663687706	0.5129876136779785	0.36613893508911133	0.764793872833252	1.765876293182373
best250_vs_ckpt10	28131	605	improved	861	605	0.2755413055419922	0.5134254097938538	0.14740915596485138	0.5134254097938538	0.3660162687301636	0.6255254745483398	2.0304551124572754
best250_vs_ckpt10	40016	951	improved	956	951	0.18774515390396118	0.4180913269519806	0.05415523424744606	0.4180913269519806	0.36393609642982483	0.26778697967529297	1.6803784370422363
best250_vs_ckpt10	45309	623	improved	563	623	0.5133360028266907	0.565011739730835	0.20295350253582	0.565011739730835	0.36205822229385376	0.9279537200927734	1.4412903785705566
best250_vs_ckpt10	22007	907	regressed	907	920	0.5750837922096252	0.4599027633666992	0.5750837922096252	0.21705186367034912	-0.3580319285392761	1.3738579750061035	0.7508788108825684
best250_vs_ckpt10	14413	253	improved	171	253	0.4416949152946472	0.6877332925796509	0.3298470675945282	0.6877332925796509	0.3578862249851227	0.2919902801513672	1.6763043403625488
best250_vs_ckpt10	11282	833	regressed	833	403	0.635040283203125	0.536837637424469	0.635040283203125	0.27765190601348877	-0.35738837718963623	1.0592975616455078	0.659327507019043
best250_vs_ckpt10	8446	346	improved	345	346	0.4356039762496948	0.6346160173416138	0.27800583839416504	0.6346160173416138	0.35661017894744873	0.44909143447875977	1.582003116607666
best250_vs_ckpt10	38853	99	improved	21	99	0.31313884258270264	0.5631742477416992	0.20984147489070892	0.5631742477416992	0.3533327579498291	0.11660003662109375	0.9120378494262695
best250_vs_ckpt10	20576	606	improved	589	606	0.4838981032371521	0.632546067237854	0.28006622195243835	0.632546067237854	0.35247984528541565	0.5468482971191406	1.04766845703125
best250_vs_ckpt10	40107	800	regressed	800	886	0.6071895360946655	0.3403415083885193	0.6071895360946655	0.2566779553890228	-0.3505115807056427	1.5302371978759766	0.28212738037109375
best250_vs_ckpt10	21374	816	improved	641	816	0.49640774726867676	0.5499098300933838	0.1997949331998825	0.5499098300933838	0.3501148819923401	0.9101061820983887	0.9025092124938965
best250_vs_ckpt10	29831	389	improved	391	389	0.40961727499961853	0.7214099168777466	0.37460875511169434	0.7214099168777466	0.34680116176605225	0.0893411636352539	2.1608495712280273
best250_vs_ckpt10	49251	277	improved	279	277	0.209394633769989	0.4669552445411682	0.12331842631101608	0.4669552445411682	0.34363681077957153	0.5294508934020996	0.563662052154541
best250_vs_ckpt10	46545	765	improved	523	765	0.282486230134964	0.42024701833724976	0.08151189982891083	0.42024701833724976	0.33873510360717773	1.1714258193969727	1.3195257186889648
best250_vs_ckpt10	45002	395	regressed	395	63	0.5198177695274353	0.265714555978775	0.5198177695274353	0.18175983428955078	-0.3380579352378845	1.838963508605957	0.37973642349243164
best250_vs_ckpt10	30993	818	improved	545	818	0.3953084349632263	0.5824607014656067	0.24804945290088654	0.5824607014656067	0.33441126346588135	0.46603822708129883	1.4088411331176758
best250_vs_ckpt10	4860	696	regressed	696	794	0.6360127329826355	0.5258941054344177	0.6360127329826355	0.30260270833969116	-0.33341002464294434	0.8539819717407227	0.5526790618896484
best250_vs_ckpt10	20878	456	regressed	456	872	0.5354397892951965	0.5643393397331238	0.5354397892951965	0.20223276317119598	-0.33320701122283936	0.5677938461303711	1.0262365341186523
best250_vs_ckpt10	41231	99	improved	127	99	0.7100141644477844	0.46796533465385437	0.13542963564395905	0.46796533465385437	0.33253568410873413	1.6568326950073242	0.49961185455322266
best250_vs_ckpt10	2990	206	regressed	206	179	0.5190067887306213	0.4763629734516144	0.5190067887306213	0.18742217123508453	-0.331584632396698	0.7855520248413086	0.9328165054321289
best250_vs_ckpt10	28814	929	regressed	929	728	0.5110691785812378	0.5372150540351868	0.5110691785812378	0.18204444646835327	-0.3290247321128845	0.48017311096191406	1.0821475982666016
best250_vs_ckpt10	38488	310	improved	308	310	0.3492133915424347	0.5773046016693115	0.2486652135848999	0.5773046016693115	0.3286393880844116	0.33957576751708984	1.535752296447754
best250_vs_ckpt10	47397	293	regressed	293	288	0.7271041870117188	0.42772266268730164	0.7271041870117188	0.3995920717716217	-0.32751211524009705	1.5883007049560547	0.06803083419799805
best250_vs_ckpt10	6643	165	regressed	165	236	0.5509458780288696	0.2844739258289337	0.5509458780288696	0.22398589551448822	-0.3269599676132202	1.3193964958190918	0.2390584945678711
best250_vs_ckpt10	14418	680	improved	720	680	0.2502898871898651	0.5162301063537598	0.19297108054161072	0.5162301063537598	0.32325902581214905	0.26007938385009766	1.364842414855957
best250_vs_ckpt10	1106	547	improved	705	547	0.5059679746627808	0.6118528842926025	0.2915932536125183	0.6118528842926025	0.32025963068008423	0.5511136054992676	0.886589527130127
best250_vs_ckpt10	29423	908	regressed	908	405	0.4217239320278168	0.4408680498600006	0.4217239320278168	0.10310401767492294	-0.31861990690231323	1.3279099464416504	1.4530072212219238
best250_vs_ckpt10	41479	666	regressed	666	502	0.6398367881774902	0.4864388108253479	0.6398367881774902	0.3238565921783447	-0.3159801959991455	1.1557574272155762	0.40681028366088867
best250_vs_ckpt10	29526	556	improved	766	556	0.3994157612323761	0.5893154740333557	0.27346011996269226	0.5893154740333557	0.31585535407066345	0.3788471221923828	1.3401603698730469
best250_vs_ckpt10	303	982	regressed	982	456	0.3843371272087097	0.15019093453884125	0.3843371272087097	0.07143831998109818	-0.31289881467819214	0.5892081260681152	0.4886817932128906
best250_vs_ckpt10	8873	583	improved	534	583	0.6852381229400635	0.33057546615600586	0.022635847330093384	0.33057546615600586	0.3079396188259125	3.3776774406433105	0.15254497528076172
best250_vs_ckpt10	9394	140	improved	139	140	0.5973691344261169	0.5975992679595947	0.2898043990135193	0.5975992679595947	0.30779486894607544	0.7233290672302246	0.6519622802734375
best250_vs_ckpt10	26646	814	regressed	814	450	0.6675634384155273	0.41848820447921753	0.6675634384155273	0.360188364982605	-0.30737507343292236	1.5059618949890137	0.15002155303955078
best250_vs_ckpt10	34661	872	improved	523	872	0.33147063851356506	0.5082807540893555	0.20535072684288025	0.5082807540893555	0.3029300272464752	0.24926185607910156	0.8329296112060547
best250_vs_ckpt10	31142	455	improved	116	455	0.7938927412033081	0.3681114614009857	0.06576883047819138	0.3681114614009857	0.30234262347221375	2.49080228805542	0.1654510498046875
best250_vs_ckpt10	12917	175	regressed	175	204	0.371845006942749	0.2944251596927643	0.371845006942749	0.07048697769641876	-0.30135804414749146	1.1949591636657715	0.6602635383605957
best250_vs_ckpt10	3275	509	regressed	509	738	0.38897278904914856	0.2873290777206421	0.38897278904914856	0.09016665816307068	-0.2988061308860779	0.9343647956848145	1.158968448638916
best250_vs_ckpt10	17621	786	improved	762	786	0.2661283314228058	0.49102699756622314	0.19283780455589294	0.49102699756622314	0.2981891930103302	0.3221292495727539	1.326085090637207
best250_vs_ckpt10	15262	153	improved	219	153	0.2423366755247116	0.39106109738349915	0.0930810198187828	0.39106109738349915	0.29798007011413574	0.9568576812744141	1.6209864616394043
best250_vs_ckpt10	7610	813	improved	415	813	0.4195287823677063	0.5073506236076355	0.20945186913013458	0.5073506236076355	0.2978987693786621	0.6946382522583008	0.6804094314575195
best250_vs_ckpt10	26467	246	regressed	246	195	0.4569436311721802	0.3230893611907959	0.4569436311721802	0.1595219075679779	-0.29742172360420227	0.919647216796875	0.14179134368896484
best250_vs_ckpt10	31725	924	regressed	924	934	0.5984919667243958	0.4509923756122589	0.5984919667243958	0.3010993003845215	-0.29739266633987427	1.3451933860778809	0.4040102958679199
best250_vs_ckpt10	22511	123	regressed	123	121	0.5273033380508423	0.6088148951530457	0.5273033380508423	0.2307719588279724	-0.2965313792228699	0.7788095474243164	0.9700841903686523
best250_vs_ckpt10	47650	864	improved	555	864	0.2444961965084076	0.5294153094291687	0.23380038142204285	0.5294153094291687	0.29561492800712585	0.044732093811035156	1.392390251159668
best250_vs_ckpt10	22309	165	regressed	165	236	0.44827550649642944	0.6722607612609863	0.44827550649642944	0.1564657837152481	-0.29180973768234253	0.23011016845703125	1.4578089714050293
best250_vs_ckpt10	48622	338	improved	180	338	0.2268492579460144	0.4289363920688629	0.1373138427734375	0.4289363920688629	0.2916225492954254	0.502016544342041	1.3099861145019531
best250_vs_ckpt10	16116	770	improved	842	770	0.5762202143669128	0.5351895689964294	0.2439679205417633	0.5351895689964294	0.29122164845466614	0.8594532012939453	0.4538431167602539
best250_vs_ckpt10	21926	470	improved	929	470	0.5108937621116638	0.41691556572914124	0.12649855017662048	0.41691556572914124	0.29041701555252075	1.3959307670593262	1.1039166450500488
best250_vs_ckpt10	27966	173	improved	215	173	0.3998713791370392	0.632449209690094	0.3423379361629486	0.632449209690094	0.2901112735271454	0.15534448623657227	1.1879572868347168
best250_vs_ckpt10	41612	755	regressed	755	807	0.5620556473731995	0.3894914984703064	0.5620556473731995	0.2727622091770172	-0.28929343819618225	0.706817626953125	0.35624170303344727
best250_vs_ckpt10	18308	86	improved	81	86	0.538572371006012	0.4376046061515808	0.1484556943178177	0.4376046061515808	0.2891489267349243	1.28863525390625	0.3301253318786621
best250_vs_ckpt10	45077	443	improved	697	443	0.5922105312347412	0.40265145897865295	0.11367087066173553	0.40265145897865295	0.2889806032180786	1.65055513381958	0.06850910186767578
best250_vs_ckpt10	46449	134	regressed	134	136	0.5265296101570129	0.39189305901527405	0.5265296101570129	0.23767465353012085	-0.2888549566268921	1.1874923706054688	0.5000863075256348
best250_vs_ckpt10	21842	582	regressed	582	737	0.5657326579093933	0.2907828688621521	0.5657326579093933	0.27755284309387207	-0.28817981481552124	1.5336389541625977	0.04656553268432617
best250_vs_ckpt10	8505	650	improved	563	650	0.3807864785194397	0.6017717719078064	0.3143042325973511	0.6017717719078064	0.2874675393104553	0.1918773651123047	1.4639897346496582
best250_vs_ckpt10	34830	976	regressed	976	980	0.6493291258811951	0.4849459230899811	0.6493291258811951	0.36213552951812744	-0.2871935963630676	1.3640618324279785	0.2920188903808594
best250_vs_ckpt10	35986	930	improved	934	930	0.5242372751235962	0.47156375646591187	0.18578878045082092	0.47156375646591187	0.28577497601509094	1.0373339653015137	0.5567793846130371
best250_vs_ckpt10	17731	845	improved	731	845	0.3204104006290436	0.5218418836593628	0.23682653903961182	0.5218418836593628	0.285015344619751	0.3022747039794922	1.2917394638061523
best250_vs_ckpt10	40790	249	regressed	249	250	0.5722209215164185	0.3392932713031769	0.5722209215164185	0.2877555787563324	-0.28446534276008606	1.178934097290039	0.16475343704223633
best250_vs_ckpt10	16979	175	regressed	175	194	0.5978317856788635	0.33369797468185425	0.5978317856788635	0.3137868344783783	-0.28404495120048523	0.9692702293395996	0.061522483825683594
best250_vs_ckpt10	45466	593	improved	401	593	0.3610153794288635	0.5562041401863098	0.2726394534111023	0.5562041401863098	0.2835646867752075	0.28077030181884766	1.3443050384521484
best250_vs_ckpt10	18990	702	regressed	702	642	0.5252234935760498	0.37500089406967163	0.5252234935760498	0.2422872632741928	-0.2829362154006958	1.219733715057373	0.43680429458618164
best250_vs_ckpt10	3182	370	regressed	370	372	0.6610527634620667	0.3804642856121063	0.6610527634620667	0.3782687485218048	-0.28278401494026184	1.7131166458129883	0.005787372589111328
best250_vs_ckpt10	44695	705	regressed	705	716	0.608504056930542	0.3424190580844879	0.608504056930542	0.3260663151741028	-0.2824377417564392	1.2951850891113281	0.0489344596862793
best250_vs_ckpt10	8516	699	improved	558	699	0.5870370864868164	0.5154664516448975	0.23359474539756775	0.5154664516448975	0.2818717062473297	0.9215002059936523	0.6721420288085938
best250_vs_ckpt10	48106	436	improved	609	436	0.42104095220565796	0.398479163646698	0.11928349733352661	0.398479163646698	0.2791956663131714	1.2612271308898926	0.9574885368347168
best250_vs_ckpt10	2174	192	regressed	192	226	0.4086723327636719	0.16058792173862457	0.4086723327636719	0.13079264760017395	-0.2778796851634979	1.7987313270568848	0.20522832870483398
best250_vs_ckpt10	10257	455	regressed	455	626	0.4547376334667206	0.32131868600845337	0.4547376334667206	0.17697583138942719	-0.2777618169784546	0.966339111328125	0.5964202880859375
best250_vs_ckpt10	27118	2	regressed	2	3	0.5281027555465698	0.6366117000579834	0.5281027555465698	0.2504045367240906	-0.27769821882247925	0.4410514831542969	0.933082103729248
best250_vs_ckpt10	35293	292	regressed	292	291	0.3363330066204071	0.6741430163383484	0.3363330066204071	0.05927354842424393	-0.2770594656467438	0.3503074645996094	2.431279182434082
best250_vs_ckpt10	38369	225	regressed	225	262	0.5397619605064392	0.2985049784183502	0.5397619605064392	0.26335784792900085	-0.27640411257743835	2.187572956085205	0.1252727508544922
best250_vs_ckpt10	39443	256	improved	205	256	0.3537098467350006	0.5607808232307434	0.2854298949241638	0.5607808232307434	0.2753509283065796	0.21448040008544922	1.1604280471801758
best250_vs_ckpt10	31563	44	improved	41	44	0.44801849126815796	0.7016929984092712	0.4268064498901367	0.7016929984092712	0.2748865485191345	0.048503875732421875	1.3891253471374512
best250_vs_ckpt10	6819	447	regressed	447	633	0.5470584630966187	0.5034040212631226	0.5470584630966187	0.2729250490665436	-0.2741334140300751	1.0751590728759766	0.6121959686279297
best250_vs_ckpt10	17450	348	improved	267	348	0.18144093453884125	0.37308841943740845	0.09915535151958466	0.37308841943740845	0.2739330530166626	0.5998101234436035	0.9395380020141602
best250_vs_ckpt10	19942	245	regressed	245	242	0.6020637154579163	0.5355802178382874	0.6020637154579163	0.3284841775894165	-0.27357953786849976	0.8865222930908203	0.4888620376586914
best250_vs_ckpt10	11304	695	improved	684	695	0.21136662364006042	0.433209627866745	0.1612880975008011	0.433209627866745	0.2719215154647827	0.2704019546508789	1.6359248161315918
best250_vs_ckpt10	47943	793	improved	463	793	0.5869244337081909	0.4545477628707886	0.18333746492862701	0.4545477628707886	0.27121031284332275	1.1635675430297852	0.2740936279296875
best250_vs_ckpt10	457	934	improved	933	934	0.5658839344978333	0.5330995321273804	0.2624157667160034	0.5330995321273804	0.27068376541137695	0.7684588432312012	0.5434503555297852
best250_vs_ckpt10	24492	504	improved	631	504	0.2547565996646881	0.4021743834018707	0.132248193025589	0.4021743834018707	0.26992619037628174	0.6163158416748047	1.3672285079956055
best250_vs_ckpt10	23355	489	regressed	489	448	0.42921459674835205	0.5220064520835876	0.42921459674835205	0.16039380431175232	-0.26882079243659973	0.28847694396972656	1.1800479888916016
best250_vs_ckpt10	44659	199	regressed	199	197	0.5174117088317871	0.3511655926704407	0.5174117088317871	0.24997641146183014	-0.26743531227111816	1.5351519584655762	0.3398914337158203
best250_vs_ckpt10	47550	921	improved	424	921	0.4641292989253998	0.48584750294685364	0.2213793694972992	0.48584750294685364	0.26446813344955444	0.7402853965759277	0.8222804069519043
best250_vs_ckpt10	23245	28	regressed	28	35	0.3359595537185669	0.38678428530693054	0.3359595537185669	0.0723390057682991	-0.2636205554008484	1.010322093963623	1.074775218963623
best250_vs_ckpt10	28933	893	improved	709	893	0.29391515254974365	0.3779689371585846	0.11490163207054138	0.3779689371585846	0.2630673050880432	0.9392147064208984	1.373598575592041
best250_vs_ckpt10	36465	106	improved	334	106	0.5118429064750671	0.5672927498817444	0.3046831488609314	0.5672927498817444	0.262609601020813	0.5187454223632812	0.9189448356628418
best250_vs_ckpt10	34145	575	improved	609	575	0.35797518491744995	0.5990813374519348	0.33767956495285034	0.5990813374519348	0.2614017724990845	0.05836629867553711	0.9734592437744141
best250_vs_ckpt10	15438	26	regressed	26	119	0.303561270236969	0.7097308039665222	0.303561270236969	0.04377700388431549	-0.2597842812538147	0.24600696563720703	2.450340747833252
best250_vs_ckpt10	753	44	regressed	44	60	0.4894282817840576	0.27250707149505615	0.4894282817840576	0.22970867156982422	-0.2597196102142334	1.2040820121765137	0.1708526611328125
best250_vs_ckpt10	39552	389	regressed	389	391	0.5752456784248352	0.4873952865600586	0.5752456784248352	0.31613680720329285	-0.25910887122154236	1.0356593132019043	0.43290042877197266
best250_vs_ckpt10	26504	513	improved	875	513	0.3890010416507721	0.6328128576278687	0.3752354383468628	0.6328128576278687	0.25757741928100586	0.036028385162353516	1.1827235221862793
best250_vs_ckpt10	44560	835	regressed	835	908	0.4079374670982361	0.6276754140853882	0.4079374670982361	0.15062551200389862	-0.25731194019317627	0.2607393264770508	1.4272265434265137
best250_vs_ckpt10	43784	379	regressed	379	295	0.3135097622871399	0.5226284265518188	0.3135097622871399	0.05674094706773758	-0.2567688226699829	0.42615795135498047	1.8649811744689941
best250_vs_ckpt10	3526	864	improved	803	864	0.4698975384235382	0.6001983284950256	0.3435017466545105	0.6001983284950256	0.25669658184051514	0.3133225440979004	0.9674439430236816
best250_vs_ckpt10	41036	880	regressed	880	972	0.5921294689178467	0.514623761177063	0.5921294689178467	0.3357684314250946	-0.2563610374927521	0.8234944343566895	0.4270143508911133
best250_vs_ckpt10	15747	864	improved	468	864	0.6039361357688904	0.4443250298500061	0.18914024531841278	0.4443250298500061	0.25518476963043213	1.1609797477722168	0.24490070343017578
best250_vs_ckpt10	6657	106	improved	342	106	0.3996259868144989	0.5646576285362244	0.30998048186302185	0.5646576285362244	0.2546771466732025	0.25401973724365234	1.1835236549377441
best250_vs_ckpt10	13289	465	regressed	465	413	0.5827999114990234	0.4958633780479431	0.5827999114990234	0.32844123244285583	-0.2543586790561676	0.8381338119506836	0.4119424819946289
best250_vs_ckpt10	11627	445	regressed	445	433	0.5123082995414734	0.47646525502204895	0.5123082995414734	0.258340984582901	-0.2539673149585724	0.7314291000366211	0.612114429473877
best250_vs_ckpt10	13929	626	improved	862	626	0.3457242250442505	0.46247023344039917	0.20857396721839905	0.46247023344039917	0.2538962662220001	0.505347728729248	1.0885686874389648
best250_vs_ckpt10	17405	260	improved	257	260	0.5338169932365417	0.45273786783218384	0.19907554984092712	0.45273786783218384	0.2536623179912567	0.9863686561584473	0.6700592041015625
best250_vs_ckpt10	47282	675	improved	656	675	0.5487866401672363	0.5173845291137695	0.2637520432472229	0.5173845291137695	0.25363248586654663	0.7327003479003906	0.5176658630371094
best250_vs_ckpt10	3068	159	improved	246	159	0.5405974388122559	0.469551146030426	0.21710728108882904	0.469551146030426	0.2524438500404358	0.9122834205627441	0.8687925338745117
best250_vs_ckpt10	46945	449	improved	483	449	0.3415680229663849	0.4367857873439789	0.1862822026014328	0.4367857873439789	0.2505035996437073	0.5173211097717285	1.081416130065918
best250_vs_ckpt10	18035	40	regressed	40	311	0.5022287964820862	0.32854267954826355	0.5022287964820862	0.2523263096809387	-0.24990248680114746	1.484086513519287	0.2639436721801758
best250_vs_ckpt10	5567	312	improved	600	312	0.3335230052471161	0.35251909494400024	0.1038622334599495	0.35251909494400024	0.24865686893463135	1.0004968643188477	0.8335795402526855
best250_vs_ckpt10	29300	700	improved	999	700	0.49886003136634827	0.7215136885643005	0.47305768728256226	0.7215136885643005	0.24845600128173828	0.05310821533203125	1.0717506408691406
best250_vs_ckpt10	9804	613	improved	749	613	0.32741594314575195	0.4512046277523041	0.20322906970977783	0.4512046277523041	0.24797555804252625	0.4768977165222168	1.3671221733093262
best250_vs_ckpt10	5266	536	regressed	536	484	0.641767144203186	0.40383198857307434	0.641767144203186	0.39381226897239685	-0.24795487523078918	1.1618576049804688	0.025124549865722656
best250_vs_ckpt10	20633	847	regressed	847	586	0.49578312039375305	0.4261779487133026	0.49578312039375305	0.2485692799091339	-0.24721384048461914	1.2111282348632812	0.5391354560852051
best250_vs_ckpt10	4602	824	improved	735	824	0.360334187746048	0.45342910289764404	0.2062494158744812	0.45342910289764404	0.24717968702316284	0.557945728302002	0.7542190551757812
best250_vs_ckpt10	41027	813	improved	473	813	0.31058937311172485	0.4881057143211365	0.2411108762025833	0.4881057143211365	0.24699483811855316	0.25321483612060547	0.5282573699951172
best250_vs_ckpt10	27346	298	regressed	298	86	0.4053140878677368	0.43244487047195435	0.4053140878677368	0.15868164598941803	-0.2466324418783188	1.8096418380737305	1.0025548934936523
best250_vs_ckpt10	20674	125	regressed	125	78	0.4338465929031372	0.38463854789733887	0.4338465929031372	0.18807053565979004	-0.24577605724334717	0.4406752586364746	0.715487003326416
best250_vs_ckpt10	47157	872	improved	523	872	0.48539280891418457	0.5861120223999023	0.3407464623451233	0.5861120223999023	0.24536556005477905	0.3538198471069336	0.9274039268493652
best250_vs_ckpt10	13514	771	improved	868	771	0.3865823447704315	0.5436005592346191	0.2987561821937561	0.5436005592346191	0.24484437704086304	0.2577171325683594	0.9608802795410156
best250_vs_ckpt10	22659	490	regressed	490	735	0.48016953468322754	0.62291419506073	0.48016953468322754	0.23597362637519836	-0.24419590830802917	0.34178733825683594	0.9706888198852539
best250_vs_ckpt10	22243	872	improved	759	872	0.47179603576660156	0.6077032685279846	0.36440956592559814	0.6077032685279846	0.24329370260238647	0.2582683563232422	0.8360166549682617
best250_vs_ckpt10	46419	922	regressed	922	458	0.6236819624900818	0.4280337393283844	0.6236819624900818	0.38116103410720825	-0.24252092838287354	1.0094151496887207	0.11598014831542969
best250_vs_ckpt10	30961	238	regressed	238	240	0.5878096222877502	0.5297125577926636	0.5878096222877502	0.34696853160858154	-0.2408410906791687	0.7016973495483398	0.42310047149658203
best250_vs_ckpt10	8655	227	regressed	227	151	0.37323707342147827	0.2221173495054245	0.37323707342147827	0.1326903998851776	-0.24054667353630066	1.3779921531677246	0.5151872634887695
best250_vs_ckpt10	20212	230	regressed	230	261	0.5527632236480713	0.33116739988327026	0.5527632236480713	0.31415507197380066	-0.23860815167427063	1.3232431411743164	0.05273723602294922
best250_vs_ckpt10	29935	697	improved	775	697	0.34039950370788574	0.5466681122779846	0.3090280592441559	0.5466681122779846	0.23764005303382874	0.09668779373168945	1.934814453125
best250_vs_ckpt10	31604	7	improved	8	7	0.5532394051551819	0.5728759169578552	0.33590471744537354	0.5728759169578552	0.2369711995124817	0.4989633560180664	0.5627908706665039
best250_vs_ckpt10	37526	124	improved	118	124	0.5068751573562622	0.3661484122276306	0.1295415461063385	0.3661484122276306	0.23660686612129211	1.3642630577087402	0.1981668472290039
best250_vs_ckpt10	19158	623	improved	327	623	0.2970815598964691	0.48278534412384033	0.2464098185300827	0.48278534412384033	0.23637552559375763	0.1870107650756836	2.281665802001953
