pair	sample_index	target	direction	ref_pred	cmp_pred	ref_conf	cmp_conf	ref_true_prob	cmp_true_prob	true_prob_delta	ref_margin	cmp_margin
phase2w_vs_phase2bm_fc2actmse	39714	748	regressed	748	902	0.24153591692447662	0.1662392020225525	0.24153591692447662	0.12695437669754028	-0.11458154022693634	0.8554000854492188	0.26959991455078125
phase2w_vs_phase2bm_fc2actmse	47924	854	regressed	854	884	0.352701336145401	0.2753681540489197	0.352701336145401	0.2390972226858139	-0.1136041134595871	0.4837613105773926	0.14123868942260742
phase2w_vs_phase2bm_fc2actmse	2319	796	improved	570	796	0.36067134141921997	0.3059692680835724	0.1935918927192688	0.3059692680835724	0.11237737536430359	0.6222147941589355	0.5652852058410645
phase2w_vs_phase2bm_fc2actmse	5548	834	regressed	834	655	0.3192961812019348	0.4371090233325958	0.3192961812019348	0.2077585905790329	-0.11153759062290192	0.1936941146850586	0.7438058853149414
phase2w_vs_phase2bm_fc2actmse	28678	243	regressed	243	159	0.4114148020744324	0.45265641808509827	0.4114148020744324	0.30016088485717773	-0.11125391721725464	0.21418523788452148	0.4108147621154785
phase2w_vs_phase2bm_fc2actmse	6645	338	improved	808	338	0.25934523344039917	0.3703467845916748	0.2591474652290344	0.3703467845916748	0.11119931936264038	0.000762939453125	0.655487060546875
phase2w_vs_phase2bm_fc2actmse	36502	188	improved	155	188	0.5074496269226074	0.3874470293521881	0.27669858932495117	0.3874470293521881	0.11074844002723694	0.606468677520752	0.018530845642089844
phase2w_vs_phase2bm_fc2actmse	14006	315	improved	311	315	0.21814407408237457	0.3186866343021393	0.20840232074260712	0.3186866343021393	0.11028431355953217	0.0456852912902832	0.7571735382080078
phase2w_vs_phase2bm_fc2actmse	20274	816	regressed	816	666	0.4258837401866913	0.4849693477153778	0.4258837401866913	0.3161396384239197	-0.1097441017627716	0.1345977783203125	0.4279017448425293
phase2w_vs_phase2bm_fc2actmse	21233	522	regressed	522	575	0.494968056678772	0.39134278893470764	0.494968056678772	0.3856211304664612	-0.10934692621231079	0.4852714538574219	0.014728546142578125
phase2w_vs_phase2bm_fc2actmse	32674	644	regressed	644	862	0.3867022395133972	0.35456717014312744	0.3867022395133972	0.277493953704834	-0.10920828580856323	0.12990140914916992	0.24509859085083008
phase2w_vs_phase2bm_fc2actmse	32643	509	improved	865	509	0.18015603721141815	0.271360844373703	0.16273538768291473	0.271360844373703	0.10862545669078827	0.10169792175292969	0.6170520782470703
phase2w_vs_phase2bm_fc2actmse	18644	77	regressed	77	73	0.4314693808555603	0.42107954621315	0.4314693808555603	0.32400572299957275	-0.10746365785598755	0.17543888092041016	0.26206064224243164
phase2w_vs_phase2bm_fc2actmse	31995	229	regressed	229	232	0.4782523810863495	0.39983221888542175	0.4782523810863495	0.37146469950675964	-0.10678768157958984	0.4889082908630371	0.07359123229980469
phase2w_vs_phase2bm_fc2actmse	10431	931	regressed	931	943	0.20853152871131897	0.2447108030319214	0.20853152871131897	0.10205243527889252	-0.10647909343242645	0.09415960311889648	0.8745903968811035
phase2w_vs_phase2bm_fc2actmse	39445	660	improved	705	660	0.4411846399307251	0.44967496395111084	0.3435148596763611	0.44967496395111084	0.10616010427474976	0.25023317337036133	0.24976682662963867
phase2w_vs_phase2bm_fc2actmse	198	862	improved	470	862	0.41914835572242737	0.2606847882270813	0.15474016964435577	0.2606847882270813	0.10594461858272552	0.9964776039123535	0.06602287292480469
phase2w_vs_phase2bm_fc2actmse	9360	185	regressed	185	193	0.3638400733470917	0.4240291714668274	0.3638400733470917	0.25832852721214294	-0.10551154613494873	0.06692981719970703	0.49557018280029297
phase2w_vs_phase2bm_fc2actmse	43943	336	improved	299	336	0.47913700342178345	0.3829362988471985	0.2778293490409851	0.3829362988471985	0.10510694980621338	0.5449795722961426	0.11127042770385742
phase2w_vs_phase2bm_fc2actmse	48216	915	improved	425	915	0.3407686948776245	0.3731842637062073	0.2687165141105652	0.3731842637062073	0.10446774959564209	0.2375469207763672	0.3249530792236328
phase2w_vs_phase2bm_fc2actmse	46347	60	improved	54	60	0.3509501814842224	0.4511432349681854	0.347648024559021	0.4511432349681854	0.10349521040916443	0.009453773498535156	0.39679622650146484
phase2w_vs_phase2bm_fc2actmse	40808	747	improved	417	747	0.37928274273872375	0.3509475886821747	0.24799500405788422	0.3509475886821747	0.10295258462429047	0.42487335205078125	0.13762664794921875
phase2w_vs_phase2bm_fc2actmse	14409	256	improved	983	256	0.17242419719696045	0.26247313618659973	0.159886434674263	0.26247313618659973	0.10258670151233673	0.07549381256103516	0.8307561874389648
phase2w_vs_phase2bm_fc2actmse	34105	52	improved	44	52	0.5016467571258545	0.3072146475315094	0.20551975071430206	0.3072146475315094	0.10169489681720734	0.8923540115356445	0.013895988464355469
phase2w_vs_phase2bm_fc2actmse	48106	436	regressed	436	609	0.39617234468460083	0.2978658974170685	0.39617234468460083	0.29453030228614807	-0.10164204239845276	1.1137385368347168	0.011261463165283203
phase2w_vs_phase2bm_fc2actmse	31431	831	regressed	831	721	0.38994428515434265	0.392762154340744	0.38994428515434265	0.28906795382499695	-0.1008763313293457	0.16220760345458984	0.30654239654541016
phase2w_vs_phase2bm_fc2actmse	49926	822	regressed	822	776	0.2620270848274231	0.3239753544330597	0.2620270848274231	0.16128329932689667	-0.10074378550052643	0.14624500274658203	0.697504997253418
phase2w_vs_phase2bm_fc2actmse	33607	551	regressed	551	712	0.3653002083301544	0.409519761800766	0.3653002083301544	0.2651005685329437	-0.1001996397972107	0.2526240348815918	0.4348759651184082
phase2w_vs_phase2bm_fc2actmse	30371	950	regressed	950	951	0.4215579330921173	0.4846104085445404	0.4215579330921173	0.32195574045181274	-0.09960219264030457	0.05981874465942383	0.40893125534057617
phase2w_vs_phase2bm_fc2actmse	1461	436	improved	627	436	0.48198750615119934	0.33429187536239624	0.2349925935268402	0.33429187536239624	0.09929928183555603	0.7183642387390137	0.03163623809814453
phase2w_vs_phase2bm_fc2actmse	31347	882	regressed	882	559	0.2006251960992813	0.16605553030967712	0.2006251960992813	0.10192201286554337	-0.09870318323373795	0.6608443260192871	0.4722294807434082
phase2w_vs_phase2bm_fc2actmse	10363	740	regressed	740	621	0.2671256363391876	0.192808598279953	0.2671256363391876	0.1686573177576065	-0.09846831858158112	0.5536708831787109	0.13382911682128906
phase2w_vs_phase2bm_fc2actmse	38571	708	regressed	708	458	0.4675478935241699	0.39769357442855835	0.4675478935241699	0.3691854476928711	-0.09836244583129883	0.3631172180175781	0.07438278198242188
phase2w_vs_phase2bm_fc2actmse	18083	194	regressed	194	200	0.40720710158348083	0.43653151392936707	0.40720710158348083	0.30905961990356445	-0.09814748167991638	0.21717357635498047	0.34532642364501953
phase2w_vs_phase2bm_fc2actmse	11540	53	improved	52	53	0.48332834243774414	0.47545406222343445	0.3774280250072479	0.47545406222343445	0.09802603721618652	0.2473163604736328	0.1901836395263672
phase2w_vs_phase2bm_fc2actmse	5913	129	improved	144	129	0.37331488728523254	0.395989328622818	0.2981254458427429	0.395989328622818	0.09786388278007507	0.22490787506103516	0.21259212493896484
phase2w_vs_phase2bm_fc2actmse	36644	469	improved	427	469	0.15520107746124268	0.23074014484882355	0.1332470178604126	0.23074014484882355	0.09749312698841095	0.15251684188842773	0.5974831581115723
phase2w_vs_phase2bm_fc2actmse	18354	844	improved	778	844	0.32081347703933716	0.2470138818025589	0.14980490505695343	0.2470138818025589	0.09720897674560547	0.7615261077880859	0.08222389221191406
phase2w_vs_phase2bm_fc2actmse	7943	843	improved	489	843	0.27979612350463867	0.33109283447265625	0.23431064188480377	0.33109283447265625	0.09678219258785248	0.1774134635925293	0.2913365364074707
phase2w_vs_phase2bm_fc2actmse	49153	956	improved	993	956	0.26429131627082825	0.3360479772090912	0.2396058291196823	0.3360479772090912	0.09644214808940887	0.09805679321289062	0.7769432067871094
phase2w_vs_phase2bm_fc2actmse	12438	899	improved	898	899	0.12355510890483856	0.21488288044929504	0.11872369050979614	0.21488288044929504	0.0961591899394989	0.03988838195800781	0.9913616180419922
phase2w_vs_phase2bm_fc2actmse	26704	845	regressed	845	424	0.34747955203056335	0.35694918036460876	0.34747955203056335	0.2514166235923767	-0.09606292843818665	0.3057680130004883	0.3504819869995117
phase2w_vs_phase2bm_fc2actmse	28623	242	regressed	242	243	0.5062673091888428	0.43159446120262146	0.5062673091888428	0.4103010296821594	-0.09596627950668335	0.3244047164916992	0.05059528350830078
phase2w_vs_phase2bm_fc2actmse	24392	914	improved	780	914	0.4714796841144562	0.5086945295333862	0.41310134530067444	0.5086945295333862	0.09559318423271179	0.13218307495117188	0.36781740188598633
phase2w_vs_phase2bm_fc2actmse	4878	21	improved	22	21	0.38999614119529724	0.2747857868671417	0.1793242245912552	0.2747857868671417	0.09546156227588654	0.7769412994384766	0.09805870056152344
phase2w_vs_phase2bm_fc2actmse	11230	456	regressed	456	764	0.4508000910282135	0.3895931839942932	0.4508000910282135	0.3558664619922638	-0.09493362903594971	0.5969529151916504	0.09054756164550781
phase2w_vs_phase2bm_fc2actmse	37519	241	regressed	241	240	0.42902907729148865	0.46924105286598206	0.42902907729148865	0.33410999178886414	-0.09491908550262451	0.1603541374206543	0.3396463394165039
phase2w_vs_phase2bm_fc2actmse	10294	441	regressed	441	737	0.4938783049583435	0.4036991596221924	0.4938783049583435	0.39906996488571167	-0.09480834007263184	0.394716739654541	0.011533260345458984
phase2w_vs_phase2bm_fc2actmse	29866	817	regressed	817	511	0.4939155876636505	0.4829397201538086	0.4939155876636505	0.3996283710002899	-0.0942872166633606	0.31064319610595703	0.18935680389404297
phase2w_vs_phase2bm_fc2actmse	44408	720	regressed	720	455	0.49652716517448425	0.4497242867946625	0.49652716517448425	0.4027705490589142	-0.09375661611557007	0.26473236083984375	0.11026763916015625
phase2w_vs_phase2bm_fc2actmse	11247	297	improved	232	297	0.3044697940349579	0.3345314562320709	0.24088230729103088	0.3345314562320709	0.09364914894104004	0.23426342010498047	0.23448657989501953
phase2w_vs_phase2bm_fc2actmse	32544	932	improved	923	932	0.3860754370689392	0.4493180513381958	0.35587191581726074	0.4493180513381958	0.09344613552093506	0.08146190643310547	0.41853809356689453
phase2w_vs_phase2bm_fc2actmse	43937	652	regressed	652	715	0.48257917165756226	0.41210049390792847	0.48257917165756226	0.38947057723999023	-0.09310859441757202	0.28727102279663086	0.05647897720336914
phase2w_vs_phase2bm_fc2actmse	43861	631	regressed	631	470	0.26581960916519165	0.24685677886009216	0.26581960916519165	0.1728767603635788	-0.09294284880161285	0.300020694732666	0.2638082504272461
phase2w_vs_phase2bm_fc2actmse	10807	341	improved	342	341	0.4443913400173187	0.44809097051620483	0.35561445355415344	0.44809097051620483	0.09247651696205139	0.22285842895507812	0.18339157104492188
phase2w_vs_phase2bm_fc2actmse	9001	921	improved	922	921	0.4398654103279114	0.46761369705200195	0.37533262372016907	0.46761369705200195	0.09228107333183289	0.15865612030029297	0.34134387969970703
phase2w_vs_phase2bm_fc2actmse	47324	856	improved	634	856	0.42236772179603577	0.3114480674266815	0.219237819314003	0.3114480674266815	0.09221024811267853	0.6557192802429199	0.15678071975708008
phase2w_vs_phase2bm_fc2actmse	36287	66	regressed	66	54	0.32910171151161194	0.25173312425613403	0.32910171151161194	0.23699909448623657	-0.09210261702537537	0.5646867752075195	0.06031322479248047
phase2w_vs_phase2bm_fc2actmse	39612	969	regressed	969	737	0.31992095708847046	0.3072246313095093	0.31992095708847046	0.22813062369823456	-0.0917903333902359	0.17109012603759766	0.29766082763671875
phase2w_vs_phase2bm_fc2actmse	17038	763	improved	413	763	0.3964090347290039	0.40213948488235474	0.31056544184684753	0.40213948488235474	0.0915740430355072	0.24405193328857422	0.19344854354858398
phase2w_vs_phase2bm_fc2actmse	11135	923	improved	926	923	0.48901742696762085	0.4862055778503418	0.3948045074939728	0.4862055778503418	0.09140107035636902	0.21400737762451172	0.22349262237548828
phase2w_vs_phase2bm_fc2actmse	25420	708	regressed	708	873	0.3349382281303406	0.30594635009765625	0.3349382281303406	0.2438962459564209	-0.09104198217391968	0.3045830726623535	0.22666692733764648
phase2w_vs_phase2bm_fc2actmse	19136	756	regressed	756	747	0.4050545394420624	0.3830500543117523	0.4050545394420624	0.31488728523254395	-0.09016725420951843	0.14779901504516602	0.19595098495483398
phase2w_vs_phase2bm_fc2actmse	49608	914	improved	484	914	0.4125891327857971	0.3612590432167053	0.27124205231666565	0.3612590432167053	0.09001699090003967	0.41944074630737305	0.14305877685546875
phase2w_vs_phase2bm_fc2actmse	32343	262	improved	237	262	0.252210408449173	0.284430593252182	0.1944156289100647	0.284430593252182	0.09001496434211731	0.2602653503417969	0.4272346496582031
phase2w_vs_phase2bm_fc2actmse	36251	889	improved	486	889	0.3895314931869507	0.3391100764274597	0.25007665157318115	0.3391100764274597	0.08903342485427856	0.4431772232055664	0.0880727767944336
phase2w_vs_phase2bm_fc2actmse	13888	618	regressed	618	910	0.37450188398361206	0.3473494350910187	0.37450188398361206	0.28553691506385803	-0.08896496891975403	0.11653995513916016	0.19596004486083984
phase2w_vs_phase2bm_fc2actmse	46591	785	regressed	785	445	0.2184572070837021	0.200100377202034	0.2184572070837021	0.1295657753944397	-0.08889143168926239	0.4091196060180664	0.4346303939819336
phase2w_vs_phase2bm_fc2actmse	21276	424	improved	415	424	0.34302064776420593	0.39617660641670227	0.307682067155838	0.39617660641670227	0.08849453926086426	0.10872364044189453	0.32877635955810547
phase2w_vs_phase2bm_fc2actmse	46419	922	improved	458	922	0.4071592688560486	0.4621366262435913	0.37408173084259033	0.4621366262435913	0.08805489540100098	0.08473014831542969	0.2590198516845703
phase2w_vs_phase2bm_fc2actmse	35707	378	improved	381	378	0.3746959865093231	0.36048153042793274	0.27257969975471497	0.36048153042793274	0.08790183067321777	0.31818389892578125	0.18181610107421875
phase2w_vs_phase2bm_fc2actmse	25492	108	improved	329	108	0.4122239053249359	0.3930160403251648	0.30537447333335876	0.3930160403251648	0.08764156699180603	0.30002784729003906	0.19997215270996094
phase2w_vs_phase2bm_fc2actmse	13757	567	improved	952	567	0.21878588199615479	0.27803632616996765	0.19076895713806152	0.27803632616996765	0.08726736903190613	0.13703060150146484	0.36296939849853516
phase2w_vs_phase2bm_fc2actmse	9089	843	improved	890	843	0.30507028102874756	0.36149996519088745	0.27428871393203735	0.36149996519088745	0.0872112512588501	0.10636091232299805	0.23738908767700195
phase2w_vs_phase2bm_fc2actmse	4844	823	regressed	823	617	0.4659035801887512	0.5474156141281128	0.4659035801887512	0.3790827989578247	-0.08682078123092651	0.007546424865722656	0.36745357513427734
phase2w_vs_phase2bm_fc2actmse	8401	226	improved	233	226	0.46426594257354736	0.5051629543304443	0.4184756278991699	0.5051629543304443	0.08668732643127441	0.10383892059326172	0.2711610794067383
