pair	sample_index	target	direction	ref_pred	cmp_pred	ref_conf	cmp_conf	ref_true_prob	cmp_true_prob	true_prob_delta	ref_margin	cmp_margin
best250_vs_phase2w	22897	772	improved	600	772	0.40243762731552124	0.4020034968852997	0.24202454090118408	0.4020034968852997	0.1599789559841156	0.5085010528564453	0.2102489471435547
best250_vs_phase2w	7918	436	improved	627	436	0.42004072666168213	0.5504944324493408	0.39474380016326904	0.5504944324493408	0.15575063228607178	0.062114715576171875	0.6253852844238281
best250_vs_phase2w	45628	227	improved	173	227	0.43272310495376587	0.4773240387439728	0.3246176838874817	0.4773240387439728	0.1527063548564911	0.28744983673095703	0.46255016326904297
best250_vs_phase2w	48580	609	improved	407	609	0.5962319374084473	0.45314913988113403	0.30191653966903687	0.45314913988113403	0.15123260021209717	0.6804790496826172	0.0070209503173828125
best250_vs_phase2w	21729	483	improved	442	483	0.34451499581336975	0.45328179001808167	0.3029631972312927	0.45328179001808167	0.15031859278678894	0.1285262107849121	0.9027237892150879
best250_vs_phase2w	24597	456	regressed	456	875	0.5158805847167969	0.37489333748817444	0.5158805847167969	0.36610400676727295	-0.14977657794952393	0.8825259208679199	0.023724079132080078
best250_vs_phase2w	41479	666	regressed	666	502	0.47107627987861633	0.4864388108253479	0.47107627987861633	0.3238565921783447	-0.1472196877002716	0.4056892395019531	0.40681028366088867
best250_vs_phase2w	29603	194	regressed	194	155	0.3089144229888916	0.23396849632263184	0.3089144229888916	0.1617918312549591	-0.1471225917339325	0.6936240196228027	0.18830156326293945
best250_vs_phase2w	7794	422	improved	764	422	0.3383076786994934	0.47506260871887207	0.3329472541809082	0.47506260871887207	0.14211535453796387	0.015971660614013672	0.7965283393859863
best250_vs_phase2w	46112	489	improved	858	489	0.5031276345252991	0.4701216518878937	0.3317241668701172	0.4701216518878937	0.1383974850177765	0.41654014587402344	0.27095985412597656
best250_vs_phase2w	13061	709	regressed	709	529	0.4117281138896942	0.4563588798046112	0.4117281138896942	0.2743363678455353	-0.13739174604415894	0.2723259925842285	0.5089244842529297
best250_vs_phase2w	34944	56	improved	61	56	0.3732277750968933	0.3559706509113312	0.21890860795974731	0.3559706509113312	0.13706204295158386	0.5335345268249512	0.37271547317504883
best250_vs_phase2w	36507	627	improved	468	627	0.2728129029273987	0.36268219351768494	0.22567784786224365	0.36268219351768494	0.13700434565544128	0.18967771530151367	0.6853222846984863
best250_vs_phase2w	5548	834	improved	655	834	0.4371090233325958	0.3406088650226593	0.2077585905790329	0.3406088650226593	0.1328502744436264	0.7438058853149414	0.1311941146850586
best250_vs_phase2w	13888	618	regressed	618	910	0.39272361993789673	0.35839274525642395	0.39272361993789673	0.25999683141708374	-0.132726788520813	0.17903995513916016	0.32096004486083984
best250_vs_phase2w	24181	467	regressed	467	778	0.48723170161247253	0.39188724756240845	0.48723170161247253	0.35473549365997314	-0.1324962079524994	0.46289825439453125	0.09960174560546875
best250_vs_phase2w	4700	246	improved	178	246	0.5677087306976318	0.44888025522232056	0.3165843188762665	0.44888025522232056	0.13229593634605408	0.5840187072753906	0.040981292724609375
best250_vs_phase2w	17939	857	improved	406	857	0.39353615045547485	0.3373488485813141	0.2086140662431717	0.3373488485813141	0.1287347823381424	0.6346869468688965	0.17781305313110352
best250_vs_phase2w	35800	81	improved	132	81	0.4108092486858368	0.40353426337242126	0.2776387929916382	0.40353426337242126	0.12589547038078308	0.39180803298950195	0.29569196701049805
best250_vs_phase2w	17728	489	regressed	489	287	0.3718291223049164	0.3894704580307007	0.3718291223049164	0.2464076429605484	-0.12542147934436798	0.29219913482666016	0.45780086517333984
best250_vs_phase2w	46449	134	regressed	134	136	0.3615131676197052	0.39189305901527405	0.3615131676197052	0.23767465353012085	-0.12383851408958435	0.15616369247436523	0.5000863075256348
best250_vs_phase2w	40519	798	improved	426	798	0.44938090443611145	0.5305593013763428	0.40687599778175354	0.5305593013763428	0.12368330359458923	0.09936237335205078	0.4631376266479492
best250_vs_phase2w	26002	206	regressed	206	197	0.45170342922210693	0.44937166571617126	0.45170342922210693	0.32849013805389404	-0.12321329116821289	0.46790599822998047	0.31334352493286133
best250_vs_phase2w	34099	4	improved	2	4	0.4332887828350067	0.47871673107147217	0.3555610179901123	0.47871673107147217	0.12315571308135986	0.1977076530456543	0.4585433006286621
best250_vs_phase2w	48616	315	improved	312	315	0.3276943862438202	0.3897615075111389	0.267133504152298	0.3897615075111389	0.12262800335884094	0.20433282852172852	0.3894171714782715
best250_vs_phase2w	23820	222	improved	257	222	0.5404854416847229	0.4639214873313904	0.3415681719779968	0.4639214873313904	0.12235331535339355	0.4589204788208008	0.10357952117919922
best250_vs_phase2w	7911	283	improved	285	283	0.4087010622024536	0.32889530062675476	0.20725159347057343	0.32889530062675476	0.12164370715618134	0.6790504455566406	0.10219955444335938
best250_vs_phase2w	26646	814	regressed	814	450	0.4809550344944	0.41848820447921753	0.4809550344944	0.360188364982605	-0.12076666951179504	0.5999784469604492	0.15002155303955078
best250_vs_phase2w	28623	242	improved	243	242	0.43159446120262146	0.530724823474884	0.4103010296821594	0.530724823474884	0.12042379379272461	0.05059528350830078	0.4494047164916992
best250_vs_phase2w	2923	827	improved	588	827	0.3099544644355774	0.30869609117507935	0.18853113055229187	0.30869609117507935	0.12016496062278748	0.4971623420715332	0.0965876579284668
best250_vs_phase2w	9156	639	improved	879	639	0.37639084458351135	0.4170432388782501	0.29708439111709595	0.4170432388782501	0.11995884776115417	0.23661184310913086	0.45088863372802734
best250_vs_phase2w	13729	64	improved	55	64	0.3836735486984253	0.4234386682510376	0.3039546608924866	0.4234386682510376	0.11948400735855103	0.23291349411010742	0.4233360290527344
best250_vs_phase2w	9360	185	improved	193	185	0.4240291714668274	0.3764859437942505	0.25832852721214294	0.3764859437942505	0.11815741658210754	0.49557018280029297	0.16067981719970703
best250_vs_phase2w	10330	609	regressed	609	864	0.3615950047969818	0.3384878635406494	0.3615950047969818	0.2435462921857834	-0.11804871261119843	0.6083188056945801	0.3291811943054199
best250_vs_phase2w	11356	707	improved	886	707	0.34793198108673096	0.4014278054237366	0.2839142382144928	0.4014278054237366	0.11751356720924377	0.20333480834960938	0.5779151916503906
best250_vs_phase2w	31934	499	improved	909	499	0.27990081906318665	0.39092275500297546	0.27383366227149963	0.39092275500297546	0.11708909273147583	0.02191448211669922	0.9572362899780273
best250_vs_phase2w	14725	208	improved	207	208	0.44752514362335205	0.4135684072971344	0.2966715395450592	0.4135684072971344	0.1168968677520752	0.41110706329345703	0.02639293670654297
best250_vs_phase2w	18965	931	regressed	931	930	0.43372583389282227	0.4011228382587433	0.43372583389282227	0.3171176612377167	-0.11660817265510559	0.26500511169433594	0.23499488830566406
best250_vs_phase2w	23713	185	regressed	185	226	0.3639509677886963	0.3898466229438782	0.3639509677886963	0.2478870153427124	-0.11606395244598389	0.35971975326538086	0.45278024673461914
best250_vs_phase2w	18828	817	regressed	817	436	0.3391532599925995	0.23989549279212952	0.3391532599925995	0.22340425848960876	-0.11574900150299072	0.678779125213623	0.07122039794921875
best250_vs_phase2w	25325	822	improved	112	822	0.34916436672210693	0.25165265798568726	0.13643954694271088	0.25165265798568726	0.11521311104297638	0.9396610260009766	0.06033897399902344
best250_vs_phase2w	15128	242	improved	247	242	0.32493409514427185	0.4259730875492096	0.3117689788341522	0.4259730875492096	0.11420410871505737	0.041359901428222656	0.6773900985717773
best250_vs_phase2w	48936	200	improved	204	200	0.5210399627685547	0.43023762106895447	0.31872498989105225	0.43023762106895447	0.11151263117790222	0.4914979934692383	0.07100200653076172
best250_vs_phase2w	10286	755	regressed	755	807	0.47396624088287354	0.551155149936676	0.47396624088287354	0.36259087920188904	-0.1113753616809845	0.08125877380371094	0.41874122619628906
best250_vs_phase2w	34356	17	improved	14	17	0.422343909740448	0.4195314943790436	0.30870211124420166	0.4195314943790436	0.11082938313484192	0.3134431838989258	0.3740568161010742
best250_vs_phase2w	26104	149	regressed	149	6	0.35224637389183044	0.4079517722129822	0.35224637389183044	0.24195007979869843	-0.11029629409313202	0.07133245468139648	0.5224175453186035
best250_vs_phase2w	49402	407	regressed	407	734	0.49940502643585205	0.500777006149292	0.49940502643585205	0.3891688287258148	-0.11023619771003723	0.24785232543945312	0.2521476745605469
best250_vs_phase2w	22586	109	regressed	109	6	0.39836639165878296	0.4262772798538208	0.39836639165878296	0.2882131040096283	-0.11015328764915466	0.2648601531982422	0.3913898468017578
best250_vs_phase2w	5913	129	regressed	129	144	0.395989328622818	0.4604758322238922	0.395989328622818	0.28638941049575806	-0.10959991812705994	0.21259212493896484	0.47490787506103516
best250_vs_phase2w	9507	61	improved	59	61	0.312368243932724	0.4147268533706665	0.30517005920410156	0.4147268533706665	0.10955679416656494	0.023313522338867188	0.5079364776611328
best250_vs_phase2w	21712	856	improved	730	856	0.34107503294944763	0.3860444724559784	0.27683839201927185	0.3860444724559784	0.10920608043670654	0.20866870880126953	0.38508129119873047
best250_vs_phase2w	19779	698	improved	663	698	0.523310661315918	0.4365876019001007	0.32794734835624695	0.4365876019001007	0.10864025354385376	0.46732234954833984	0.09517765045166016
best250_vs_phase2w	2319	796	regressed	796	570	0.3059692680835724	0.26175040006637573	0.3059692680835724	0.19813063740730286	-0.10783863067626953	0.5652852058410645	0.27846479415893555
best250_vs_phase2w	23560	717	regressed	717	864	0.37988805770874023	0.3757461607456207	0.37988805770874023	0.2723890244960785	-0.10749903321266174	0.4283175468444824	0.3216824531555176
best250_vs_phase2w	41767	654	regressed	654	705	0.44955942034721375	0.36839941143989563	0.44955942034721375	0.3422835171222687	-0.10727590322494507	0.5514712333679199	0.07352828979492188
best250_vs_phase2w	19646	30	regressed	30	32	0.3854218125343323	0.3615027666091919	0.3854218125343323	0.27850988507270813	-0.10691192746162415	0.17668390274047852	0.2608160972595215
best250_vs_phase2w	46609	966	improved	907	966	0.23930366337299347	0.3250519633293152	0.21830831468105316	0.3250519633293152	0.10674364864826202	0.0018362998962402344	0.12692499160766602
best250_vs_phase2w	23261	363	regressed	363	103	0.23940739035606384	0.16942821443080902	0.23940739035606384	0.1331108957529068	-0.10629649460315704	0.9462532997131348	0.24124670028686523
best250_vs_phase2w	13018	294	regressed	294	295	0.45238789916038513	0.40456622838974	0.45238789916038513	0.34626469016075134	-0.10612320899963379	0.3131380081176758	0.15561199188232422
best250_vs_phase2w	48067	586	regressed	586	847	0.4857126474380493	0.3893989324569702	0.4857126474380493	0.3804062604904175	-0.10530638694763184	0.5703854560852051	0.023364543914794922
best250_vs_phase2w	45931	749	improved	696	749	0.21313297748565674	0.26897814869880676	0.16419900953769684	0.26897814869880676	0.10477913916110992	0.2608370780944824	0.3954129219055176
best250_vs_phase2w	15124	656	regressed	656	424	0.24574966728687286	0.23979739844799042	0.24574966728687286	0.141591414809227	-0.10415825247764587	0.31690120697021484	0.5268487930297852
best250_vs_phase2w	48106	436	improved	609	436	0.2978658974170685	0.398479163646698	0.29453030228614807	0.398479163646698	0.10394886136054993	0.011261463165283203	0.9574885368347168
best250_vs_phase2w	5228	147	regressed	147	51	0.3729979991912842	0.4292595088481903	0.3729979991912842	0.2690546214580536	-0.10394337773323059	0.1266026496887207	0.4671473503112793
best250_vs_phase2w	22364	772	regressed	772	455	0.46362990140914917	0.39988261461257935	0.46362990140914917	0.3597385883331299	-0.10389131307601929	0.7067065238952637	0.10579347610473633
best250_vs_phase2w	21842	582	regressed	582	737	0.38051432371139526	0.2907828688621521	0.38051432371139526	0.27755284309387207	-0.1029614806175232	0.47081565856933594	0.04656553268432617
best250_vs_phase2w	8356	253	improved	173	253	0.4123556911945343	0.5083861947059631	0.4054539203643799	0.5083861947059631	0.10293227434158325	0.01687908172607422	0.3893709182739258
best250_vs_phase2w	33491	57	regressed	57	54	0.20960892736911774	0.2903214991092682	0.20960892736911774	0.10681045055389404	-0.1027984768152237	0.21881675720214844	0.7777671813964844
best250_vs_phase2w	6581	264	regressed	264	263	0.40672120451927185	0.4790443480014801	0.40672120451927185	0.3044654428958893	-0.10225576162338257	0.046764373779296875	0.4532356262207031
best250_vs_phase2w	17292	787	improved	461	787	0.31662970781326294	0.3673666715621948	0.2660844624042511	0.3673666715621948	0.10128220915794373	0.1739192008972168	0.3260807991027832
best250_vs_phase2w	18354	844	regressed	844	778	0.2470138818025589	0.3437928259372711	0.2470138818025589	0.14616894721984863	-0.10084493458271027	0.08222389221191406	0.8552761077880859
best250_vs_phase2w	37470	501	regressed	501	452	0.4888274073600769	0.5303705334663391	0.4888274073600769	0.38887131214141846	-0.09995609521865845	0.12717247009277344	0.31032752990722656
best250_vs_phase2w	49922	794	improved	578	794	0.19336099922657013	0.2403271645307541	0.14087443053722382	0.2403271645307541	0.09945273399353027	0.31668996810913086	0.30831003189086914
best250_vs_phase2w	40319	507	improved	827	507	0.3795773386955261	0.31031376123428345	0.21089458465576172	0.31031376123428345	0.09941917657852173	0.5876998901367188	0.16230010986328125
best250_vs_phase2w	6129	851	improved	651	851	0.3481888771057129	0.4430195987224579	0.34422457218170166	0.4430195987224579	0.09879502654075623	0.011450767517089844	0.48854923248291016
best250_vs_phase2w	7669	659	improved	522	659	0.29862460494041443	0.2918064296245575	0.19312334060668945	0.2918064296245575	0.09868308901786804	0.43585824966430664	0.28289175033569336
best250_vs_phase2w	31619	737	regressed	737	898	0.39654916524887085	0.3321400582790375	0.39654916524887085	0.29825207591056824	-0.09829708933830261	0.3298821449279785	0.10761785507202148
best250_vs_phase2w	6888	630	regressed	630	502	0.5252396464347839	0.4469369649887085	0.5252396464347839	0.4269939959049225	-0.09824565052986145	0.45435237884521484	0.045647621154785156
best250_vs_phase2w	7943	843	regressed	843	489	0.33109283447265625	0.3155975043773651	0.33109283447265625	0.23323678970336914	-0.09785604476928711	0.2913365364074707	0.3024134635925293
best250_vs_phase2w	32764	917	regressed	917	599	0.39509373903274536	0.4400550425052643	0.39509373903274536	0.2973729074001312	-0.09772083163261414	0.13933658599853516	0.39191293716430664
best250_vs_phase2w	48233	632	regressed	632	550	0.24851123988628387	0.23283249139785767	0.24851123988628387	0.1511056125164032	-0.09740562736988068	0.09890985488891602	0.432340145111084
best250_vs_phase2w	22430	759	improved	745	759	0.39718836545944214	0.4709930717945099	0.37379923462867737	0.4709930717945099	0.09719383716583252	0.06069183349609375	0.5643081665039062
best250_vs_phase2w	17797	586	regressed	586	864	0.14159293472766876	0.10804514586925507	0.14159293472766876	0.04513290151953697	-0.09646002948284149	0.133392333984375	0.0031371116638183594
best250_vs_phase2w	12362	492	improved	868	492	0.20610295236110687	0.29587578773498535	0.19972087442874908	0.29587578773498535	0.09615491330623627	0.031455039978027344	0.5056586265563965
best250_vs_phase2w	43401	860	improved	424	860	0.36308321356773376	0.36378735303878784	0.26796039938926697	0.36378735303878784	0.09582695364952087	0.30379295349121094	0.32120704650878906
best250_vs_phase2w	2040	381	improved	369	381	0.507453203201294	0.45424243807792664	0.35874104499816895	0.45424243807792664	0.09550139307975769	0.3468036651611328	0.09069633483886719
best250_vs_phase2w	6855	204	regressed	204	155	0.4894915223121643	0.43327152729034424	0.4894915223121643	0.39418232440948486	-0.09530919790267944	0.31169843673706055	0.09455108642578125
best250_vs_phase2w	3935	641	improved	618	641	0.3747960925102234	0.46146315336227417	0.3665931224822998	0.46146315336227417	0.09487003087997437	0.022129535675048828	0.35287046432495117
best250_vs_phase2w	21203	506	regressed	506	879	0.41691282391548157	0.3474428951740265	0.41691282391548157	0.3221150040626526	-0.09479781985282898	0.26805830001831055	0.07569169998168945
best250_vs_phase2w	9948	366	regressed	366	367	0.3164568245410919	0.40119001269340515	0.3164568245410919	0.22192040085792542	-0.0945364236831665	0.0641336441040039	0.5921163558959961
best250_vs_phase2w	46109	412	improved	362	412	0.48741403222084045	0.4238772392272949	0.3299952447414398	0.4238772392272949	0.0938819944858551	0.39003562927246094	0.10996437072753906
best250_vs_phase2w	31435	636	regressed	636	885	0.27797016501426697	0.34717240929603577	0.27797016501426697	0.1845657229423523	-0.09340444207191467	0.02443408966064453	0.6318159103393555
best250_vs_phase2w	6016	799	regressed	799	789	0.4440179765224457	0.3676722049713135	0.4440179765224457	0.351068377494812	-0.09294959902763367	0.42253923416137695	0.04621076583862305
best250_vs_phase2w	15747	864	improved	468	864	0.4260101616382599	0.4443250298500061	0.351378470659256	0.4443250298500061	0.09294655919075012	0.19259929656982422	0.24490070343017578
best250_vs_phase2w	4198	413	regressed	413	465	0.3357800543308258	0.37432873249053955	0.3357800543308258	0.24306440353393555	-0.09271565079689026	0.1306920051574707	0.4318079948425293
best250_vs_phase2w	9058	12	improved	10	12	0.4337494373321533	0.32585930824279785	0.23328526318073273	0.32585930824279785	0.09257404506206512	0.6202049255371094	0.004795074462890625
best250_vs_phase2w	21657	227	improved	179	227	0.2967411279678345	0.3571750223636627	0.264646977186203	0.3571750223636627	0.09252804517745972	0.11446332931518555	0.7805752754211426
best250_vs_phase2w	37880	859	regressed	859	742	0.43297258019447327	0.39641883969306946	0.43297258019447327	0.3406994342803955	-0.09227314591407776	0.3172798156738281	0.15147066116333008
best250_vs_phase2w	20157	347	regressed	347	346	0.38477402925491333	0.3922961354255676	0.38477402925491333	0.2931652069091797	-0.09160882234573364	0.17746925354003906	0.29128074645996094
best250_vs_phase2w	37526	124	improved	118	124	0.33811846375465393	0.3661484122276306	0.2745993435382843	0.3661484122276306	0.09154906868934631	0.2080831527709961	0.1981668472290039
best250_vs_phase2w	13526	537	improved	248	537	0.33906978368759155	0.40820837020874023	0.31693774461746216	0.40820837020874023	0.09127062559127808	0.06750059127807617	0.3387484550476074
best250_vs_phase2w	18083	194	improved	200	194	0.43653151392936707	0.4002446234226227	0.30905961990356445	0.4002446234226227	0.09118500351905823	0.34532642364501953	0.15467357635498047
best250_vs_phase2w	25492	108	regressed	108	329	0.3930160403251648	0.43382778763771057	0.3930160403251648	0.3019072413444519	-0.09110879898071289	0.19997215270996094	0.36252784729003906
best250_vs_phase2w	25057	593	regressed	593	819	0.37986794114112854	0.2918750047683716	0.37986794114112854	0.2889966368675232	-0.09087130427360535	0.39633941650390625	0.00991058349609375
best250_vs_phase2w	7653	290	improved	38	290	0.23572544753551483	0.29171738028526306	0.2009499967098236	0.29171738028526306	0.09076738357543945	0.15961170196533203	0.5852260589599609
best250_vs_phase2w	16979	175	regressed	175	194	0.40416407585144043	0.33369797468185425	0.40416407585144043	0.3137868344783783	-0.09037724137306213	0.4072275161743164	0.061522483825683594
best250_vs_phase2w	44120	729	regressed	729	455	0.25178393721580505	0.3375111520290375	0.25178393721580505	0.16167189180850983	-0.09011204540729523	0.17022037506103516	0.5406842231750488
best250_vs_phase2w	9263	211	regressed	211	208	0.3219261169433594	0.3087828755378723	0.3219261169433594	0.2328081727027893	-0.08911794424057007	0.6238265037536621	0.2824234962463379
best250_vs_phase2w	2255	831	improved	598	831	0.2847272753715515	0.24335049092769623	0.15429872274398804	0.24335049092769623	0.08905176818370819	0.6126413345336914	0.043608665466308594
best250_vs_phase2w	19211	653	regressed	653	756	0.43049895763397217	0.4490295350551605	0.43049895763397217	0.3419710099697113	-0.08852794766426086	0.07138729095458984	0.27236270904541016
best250_vs_phase2w	40805	151	improved	230	151	0.2238548994064331	0.2525191903114319	0.16418980062007904	0.2525191903114319	0.08832938969135284	0.30997514724731445	0.47127485275268555
best250_vs_phase2w	34105	52	regressed	52	44	0.3072146475315094	0.4575720429420471	0.3072146475315094	0.21916621923446655	-0.08804842829704285	0.013895988464355469	0.7361040115356445
best250_vs_phase2w	35502	758	improved	391	758	0.1781013309955597	0.19715356826782227	0.10917267948389053	0.19715356826782227	0.08798088878393173	0.4894218444824219	0.3855781555175781
best250_vs_phase2w	48873	962	regressed	962	923	0.349747896194458	0.3140047490596771	0.349747896194458	0.2623794376850128	-0.08736845850944519	0.28913354873657227	0.17961645126342773
best250_vs_phase2w	33402	199	improved	219	199	0.3268437683582306	0.40917375683784485	0.32188349962234497	0.40917375683784485	0.08729025721549988	0.015292644500732422	0.5472068786621094
best250_vs_phase2w	37351	757	regressed	757	812	0.2307538092136383	0.23999004065990448	0.2307538092136383	0.14388900995254517	-0.08686479926109314	0.48844480514526367	0.5115551948547363
best250_vs_phase2w	40044	32	improved	995	32	0.25268396735191345	0.20892967283725739	0.12210419028997421	0.20892967283725739	0.08682548254728317	0.7272648811340332	0.1789851188659668
best250_vs_phase2w	34591	732	regressed	732	759	0.23780986666679382	0.19436612725257874	0.23780986666679382	0.1510903239250183	-0.08671954274177551	0.34188413619995117	0.25186586380004883
best250_vs_phase2w	9277	759	regressed	759	447	0.33735331892967224	0.39629852771759033	0.33735331892967224	0.2507307827472687	-0.08662253618240356	0.07346200942993164	0.45778799057006836
best250_vs_phase2w	8956	824	regressed	824	452	0.36877235770225525	0.3032662272453308	0.36877235770225525	0.28222915530204773	-0.08654320240020752	0.42810821533203125	0.07189178466796875
best250_vs_phase2w	47561	768	improved	752	768	0.18692374229431152	0.24084703624248505	0.15438184142112732	0.24084703624248505	0.08646519482135773	0.19127178192138672	0.8399782180786133
best250_vs_phase2w	6525	909	regressed	909	582	0.33855265378952026	0.40532055497169495	0.33855265378952026	0.2531045079231262	-0.08544814586639404	0.09162425994873047	0.47087574005126953
best250_vs_phase2w	8022	689	regressed	689	731	0.17636190354824066	0.14270995557308197	0.17636190354824066	0.09103851765394211	-0.08532338589429855	0.5504684448242188	0.44953155517578125
best250_vs_phase2w	40245	164	improved	166	164	0.3131601810455322	0.2887803316116333	0.2042209804058075	0.2887803316116333	0.0845593512058258	0.42751216888427734	0.19748783111572266
best250_vs_phase2w	41443	697	regressed	697	775	0.31633496284484863	0.2897516191005707	0.31633496284484863	0.23219743371009827	-0.08413752913475037	0.2785639762878418	0.2214360237121582
best250_vs_phase2w	26047	865	regressed	865	454	0.2781608998775482	0.27790945768356323	0.2781608998775482	0.19425068795681	-0.08391021192073822	0.3311772346496582	0.28307294845581055
best250_vs_phase2w	5113	202	improved	200	202	0.2229609489440918	0.25550946593284607	0.17171159386634827	0.25550946593284607	0.0837978720664978	0.26118040084838867	0.11381959915161133
best250_vs_phase2w	15722	883	improved	504	883	0.27725479006767273	0.277603417634964	0.1941254436969757	0.277603417634964	0.08347797393798828	0.3564324378967285	0.3310675621032715
best250_vs_phase2w	6273	173	improved	852	173	0.3288061022758484	0.3574322760105133	0.2739833891391754	0.3574322760105133	0.08344888687133789	0.18240070343017578	0.3488492965698242
best250_vs_phase2w	6303	877	regressed	877	905	0.40635401010513306	0.41237273812294006	0.40635401010513306	0.3230102062225342	-0.08334380388259888	0.3495063781738281	0.24424362182617188
best250_vs_phase2w	29750	170	improved	876	170	0.35889101028442383	0.29708313941955566	0.2141539454460144	0.29708313941955566	0.08292919397354126	0.5163235664367676	0.13992643356323242
best250_vs_phase2w	1461	436	regressed	436	627	0.33429187536239624	0.4284195005893707	0.33429187536239624	0.2519521117210388	-0.08233976364135742	0.03163623809814453	0.5308637619018555
best250_vs_phase2w	17325	303	regressed	303	304	0.4029173254966736	0.4859013557434082	0.4029173254966736	0.32068467140197754	-0.08223265409469604	0.02195262908935547	0.41554737091064453
best250_vs_phase2w	15442	818	improved	619	818	0.5167561769485474	0.5023099780082703	0.4203369915485382	0.5023099780082703	0.08197298645973206	0.2065143585205078	0.10598564147949219
best250_vs_phase2w	21086	877	improved	421	877	0.33455419540405273	0.3270653486251831	0.24544191360473633	0.3270653486251831	0.08162343502044678	0.3097386360168457	0.0652613639831543
best250_vs_phase2w	30664	953	regressed	953	706	0.2203252762556076	0.2853051722049713	0.2203252762556076	0.13886290788650513	-0.08146236836910248	0.09242773056030273	0.7200722694396973
best250_vs_phase2w	46419	922	regressed	922	458	0.4621366262435913	0.4280337393283844	0.4621366262435913	0.38116103410720825	-0.08097559213638306	0.2590198516845703	0.11598014831542969
best250_vs_phase2w	36598	784	regressed	784	731	0.37435245513916016	0.3114210069179535	0.37435245513916016	0.29385584592819214	-0.08049660921096802	0.16069412231445312	0.05805635452270508
best250_vs_phase2w	25630	759	regressed	759	732	0.24780765175819397	0.29359784722328186	0.24780765175819397	0.16759942471981049	-0.08020822703838348	0.06436586380004883	0.5606341361999512
best250_vs_phase2w	26899	691	improved	570	691	0.4910234212875366	0.5481706857681274	0.46834129095077515	0.5481706857681274	0.0798293948173523	0.04729461669921875	0.26520538330078125
best250_vs_phase2w	12571	24	improved	135	24	0.3563026487827301	0.3239678740501404	0.24465294182300568	0.3239678740501404	0.0793149322271347	0.37593984603881836	0.12406015396118164
best250_vs_phase2w	8075	516	regressed	516	850	0.3920508325099945	0.46962594985961914	0.3920508325099945	0.3127920925617218	-0.0792587399482727	0.03110218048095703	0.40639781951904297
best250_vs_phase2w	40104	252	regressed	252	208	0.2603760063648224	0.2762323021888733	0.2603760063648224	0.18120655417442322	-0.07916945219039917	0.10964536666870117	0.24749755859375
best250_vs_phase2w	14252	361	improved	358	361	0.39170193672180176	0.3707452118396759	0.2918940484523773	0.3707452118396759	0.07885116338729858	0.2941102981567383	0.08088970184326172
